9,"Does Bush have mental health problems? http://southerncrossreview.org/47/bushcert.htm\n\nBush has become inflated with an archetype of the collective unconscious, which is an expression of madness. He has become identified with one side, the light, of an inherently two-sided polarity, and projects out the other, dark side, which he then tries to destroy. it wouldn't surprise me"
9,is there a possibility for a female to be president of US soon? hilary clinton maybe? Of course there is a possibility.  I don't think it's LIKELY to be soon though.
9,"M1 Garand Safety? How do you turn on/off the safety on a M1 Garand? The M-1 Garand has a safety lever, inside the trigger guard.  It also has a hole in it to place a padlock for additional safety and security!  By pushing the safety back, it prevents the trigger from activating.  Like any semi-automatic weapon that is kept loaded, the safest method is to keep the chamber empty, as this will prevent accidental discharge in the event the weapon is dropped.\n\nTo re-activate the weapon for action, simply reverse the position from the safety position."
9,what is the best way? to make millions of dollars doing nothing investing your money. You can do that 10 dollars at a time. Contact Scottrade or ETrade for starters.
9,Is Israel Justified In Attacking Palestinians For Killing 2 Israeli Soldiers and Holding Another Hostage? I think that Israel should pound them.  The Palestinians have elected a government that follows an official policy of terror.  This incident is intolerable - time to take action. Israel was invaded by Palestinians in this attack.  Israel has been under almost constant bombardment since leaving Gaza.  Israel has the right to defend itself when attacked.  This response is way overdue.
9,"what would change your politics? what would it take for you to change your mind about the other side of politics, and join them? As a fellow Australian who do you mean by 'them'? Are we talking Labour/ Liberal? or something more extreme? because there is not a great deal of difference between our two biggest parties, and even when you vote for someone else 'preferences' help one of the two get in anyway."
9,Do you think people feel foolish for having seen Michael Moore's documentary on 9/11? It's now come out that soldiers portrayed in the movie had no idea of the angle & true subject matter.  Their statements were also contrived in a way that was dishonest & misleading to the point that one of the soldiers is now suing him for millions of dollars! Foolish for watching it ???  \nOf course not....................\n\nFoolish for believing it ???\nOf course.........................
9,"what's the best way to get revenge on a younger sibling? I'm an only child, I have no clue here.  so I thought I'd ask. Make sure you perform better in life than them.\nThis way your mum will have more acute problems on her mind than all the faults in your life and turn all her attention to your brother or sister.\nThis also works with older siblings!"
9,"Can you get a new driver's license while it is suspended? I recently lost my driver's license but am also working on clearing up a suspension on my driver's license.  Can I still go to the DMV and get a new driver's license even though it is currently suspended? Nope, but they will still give you an ID.  Which you might want to have because if you get caught driving and you are suspended and you don't have ID then you are even more arrestable."
9,"Will Bush use his veto powers in the next two years to shut Dems down? Or will he wuss-out to like he has been doing? He failed us on immigration, he failed us on the war in Iraq, he will probably continue to half-ass things and ""wuss-out.""  All we can go by is his track record.  Don't get me wrong, I voted for him.  And I still want him instead of Kerry.  B ut I am very dissapointed in his appeasing Dems."
9,Are automatic machine guns legal in the state of California? If so how can I acquire a license? only if you have a class 3 license and register it with the DOJ\ngood luck as getting class 3 involved FBI background check and then thy are wanting to know WHY you want one
9,How and when did the Saudi Royals come to power? Please confirm whether it was true that the land was formerly ruled by the Hasheemites and that the Wahabbis took it over by force. From what i know the Hashimys ruledthe western province...and the eastern province was rule by the Khalidi tribe which was then took by the Turks.. and the Middle was ruled by different tribes.....then Alsaud came and united all the parts together...
9,how old must i be to no longer be a child or minor in the eyes of uk law? what age does a child become an adult in the uk 18 I think.
9,i'm a mother of 2 boys aged 2 n 4. we're all singaporean.how to stay n work in AUStralia legally? school?HELP i just want my kids to grow up in australia environment and i just love the country. My husband's aunts have been living in australia for decades...need to know the details bout kids school and what i need to migrate there. thank you read about there points system. and if ur eligible u can apply for PR. if not the best way is to get a student visa to easily reach there and get a PR.U can also go there as an investor if u have loads of money.
9,"Do I have this figured out fellow Liberals? We all shoot venom from our keyboards, but in reality we are all scared and weak? Some of us (like me) even pretend to be a differnt color than what we really are to hide! that...and we all want women to marry someone of a different race, force them to have abortions and get them hooked on welfare."
9,"Do you believe any government conspiracies? If so, which ones?Just curious...I understand being scared. lets see ... ah ... ever hear of MKultra?"
7,"what about that jamie foxx ? WHAT DO YALL THINK OF JAMIE FOXX'S NEW SONG ""DJ PLAY THAT GIRL A LOVE SONG"" jamie foxx is truly a foxx! and what talent that guy has, i love the song . if anyone has not seen him in the movie RAY ,do yourself a favor and check him out in that,i was very impressed!"
7,"are there any plans to do anymore CSI programmes featuring different states.? apart from las vegas, miami and new york. yes csi hampshire uk where they will investigate drunk english binks with bad teeth who eat too much eel pie and tell americans to shut up.....now you shut up ...lol.."
7,What is the movie you most recommend? I am just curious and open to new ideas. Spaceballs -- Mel Brooks.
7,"What am I? I am a bond that is hard to break,\nAnd you can have one of me with anyone,\nas long as you remain kind and friendly. Friendship"
7,"Cannibal Holocaust? Anyone seen it? I personally think its the most disturbing movie ever. Yep,its sick but great! I didnt like the animal cruelty tho."
7,"Did anybody see Oprah last week when she did a show about what her day was like at her dream job? Did anybody else think she was very arrogant and condenscending to her employee's? I'm a huge Oprah fan but I wish I had not seen the show, it has really bothered me. She was very bossy and seemed totally unappreciative to her staff and really played the prima dona. I saw the show and didn't see it that way at all.  What part(s) made you feel that way, in case I missed something."
7,"Would you appear on a ""Reality"" show with your friends, family or just by yourself? Why or why not?  (Assuming that you have friends and family.) Yes, with my family on ""Honey, we're killing the kids!"" We need some healthy living help. And if the food is free, that would help!"
7,"What song would you love to sing in public(if you knew how to sing)? Well, I will admit singing is not my profession but if I could sing live I would sing Whitesnakes ""Here I go again"".....Journey's ""Don't Stop Believing"" even though I wasn't born when those songs came out I have to admit that they are some of my favorites. I would also sing Christian Castro ""LLoran Las Rosas""...(Latino Singer). Come on Eileen"
7,"I have an EMU1616m an the user manuals are scary, does anyone know of a walkthrough for this application? EMU1616m is a cardbus digital audio system for recording and editing music. I thought you had a scary emu......that's interesting,a digital audio system isn't."
7,do you skip paying a bill to get a new pair of shoes? you know size 6 or 6.5 go first so why not? :) Yeah i did it last night. Not for shoes though so i could go on a fancy night out which is kinda sad cos im gonna have to pay double next month. But you only live once so f*ck it. It was a good night!
7,Are ALL movie critics gay? Critics gave Brokeback Mountain an A- according to movies.yahoo.com and they give other great movies a bad rating. I can't name all of 'em....there's too many. Seems like it don't it? Movie critics are deffinitely VERY in touch with thier feelings LOL... \n\nUsually if critics like a movie it's a really good sign I don't want to watch it so they do have SOME purpose in life.
7,HELP - It was an accident? MY MOM FOUND A PAIR OF HER PANTIES IN MY ROOM. I ONLY BORROWED THEM FOR A FEW MINS. WHAT SHOULD I TELL HER? Tell her you were doing laundry and they got mixed in with yours.
7,"Is it wrong to tip midget strippers less than full-sized strippers? God - that reads a lot worse than I mean it to. A friend of mine says you should tip a midget less, since they do less stuff than a full-sized stripper. I think this is insane, but then again - I don't go to strip clubs. I think it depends on the effort they put into it.  Its good to know that people care about this issue. lol."
7,"myspace music? does anyone know where i can find ""hurt"" by nine inch nails to put on my myspace profile? thanks a lot the only thing you can do is to search NIN on the music page and then click each of the results that pop up and check that page to see if Hurt is on it. If you can't find the song on any of the pages, then someone hasn't uploaded it so you most likely won't be able to get it  in that case."
7,"flav of love 2? i heard rumors that one of the girls was really a man....true or no? prolly new york. and  no, not true, shes just fugly."
7,"who among you people is super girly..........? you can choose you, your little sister,your big sister\nor just your mom? what do you mean by ""you people"" are you some kind of racist?"
0,"My ex wants to room with me.  Any suggestions? I am a freshman in college, and my ex-boyfriend wants to room with me next semester.  I'm still friends with him, but this sounds like a bad idea to me.  Anyone have any thoughts? Bad idea. I dont think i have to explain why."
0,If you are a sinner is there a good chance that you will be reincarnated as a toilet? How many blokes out there wouldn't care as long as it was a ladies toilet? I hope not I get sh** on enough
0,"what defines a classy women? How exactly does she behave I do not think that there is a mold that must be fit. If so, the ""classy"" women would be so alike they would b boring! Class is not a wealth status, name brand, or how you cross your legs and sit on your chair. Class is how you handle situations of severity. Class is self-respect and the unspoken request that others respect you as well. Class is a genuine woman."
0,"How to make oneself more attractive to oneself? Maybe a matter of self-esteem but for some time I do not like what I see reflected in the mirror. How to improved my own acceptance? Create daily tasks to improve what you see and what you feel. Start with quick wins, then more difficult ones, etc. Have three different kind of goals: short term , medium and long term. Do not despair.\nMy question is if you cannot ""like"" yourself: how can you like someone else. I understand somehow that you feel lonely.\nGood luck, mate. Be a winner!"
0,do you think the? media helped influence the way people voted in the u.s........i.e.for the democrats PR was and is the biggest influence in the way people not only understand the world and politcs but also in the way we see and not see reallity.
0,"Is Los Angeles a self-destructive mechanism? The sun, no water, all pollution, a city founded on an image and no useful basis.  Is there a reason for the city's existence?  You tell me. Yes. Because then when things go bad, you can think, well I could always be living in LA. lol."
0,"what are the effects of not having firends on a teenager? what are the main effects that are a result of not having friends on  a teenager Depression,being lonely,or something much worse!! It is hard for teens not to have friends,they have no one to turn to for support or comfort!! There parents aren't the same as a friend that they can tell anything to!!"
0,"Im so angry at everything !!!!!!!!!!!? I have no idea why I am so angry, I think its cause of muslims, pakistanis, etc, why are you even in my own country, I hate you so much........ take deep breaths honey ..............love in ....anger out, do this 10 times whenever you feel a little tetchy and your soon be a lovable fluffy bunny like me. Good luck Mr Nasty x"
0,What are the primary social influences on how you make your consumer decisions? Are they different from you? What are the primary social influences on how you make your consumer decisions? Are they different from your parents or grandparents? From your children? i buy what i need usualy.
0,why is it that christians are soooooooooo....? arrogant! and theres lot of them atheists too. you all are brainless\njust like me. hehehe go back to sleep
0,"Atheist>> Do you have any backup? When you die and wakeup from the Grave, and find Angels all with you, and you were ordered to Hell, what will you say, ""Please take us back to Earth and we will worship God?"" Remember they will never take you back to Earth... You have no bribe to give them, in this case what is your backup?\n\nNB: I am a Muslim! Backup for what? \n\nNone of this is going to happen, because there's no heaven or hell or angels, and when you're dead, you're gone."
0,"If I myselget a cup of water from refrigerator, then you think it's God who helps me. Because God helps those who help themselves.. But it means there is a paradox.\nIf I kill my self now...God killed me.\nIf I kill myslef later God killed me.\nIf I don't kill myslef, God saved me.\nThere is no way out?\nCan you explain this? Actually that should read ""God helps those who help themselves to everything they can,"" got it yet. Not a bible quote or a very deep philosophical point. It is more Machiavellian than Christian."
0,"Any ideas on what to do for your 18th birthday? I am going to turn 18 in december and do not know what to do to celebrate. any ideas? I just turned 18 in October, and me and a few friends just spent an entire day at the mall to celebrate! its a lot of fun!"
0,Isn't it typical of christians to take that arayan criminal seriously? All they want to hear is the confirmation of their own banal faith which allows anythuing as long as u love Jesus. They are completely blind to the sarcasm and cynicism which was evident in the posting. I rest my case that PAULINE Christianity causes brain damage. I'm sorry you don't understand.\n\nGod Bless.
0,"What is your most meaningful religious experience? Lots of info  please When i was baptised with the Holy Ghost.\nTo know the details, click on the link in my profile.\nJoin the group and you will automatically get my personal testimony sent to you.\nGod bless you."
0,Does the bible say anything about U.F.O's? B/c i've heard ppl say it does......but i haven't ever found anything pertaining to u.f.o's in the bible...can anyone answer my question? Don't believe in everything you read or hear. These things don't exist.
8,If you hadnt heard from your spouse of 7yrs in 4 days......? what would you think.....weve been having issues lately.  I called him and he wasnt there....he hasnt called....and im too stubborn to call him back.....whats going on? Should i call him.... If he hasn't given you any indication that he's cheating on you then I would worried that he was sick is hurt. Don't let your pride or stubbornness stop you from doing what is right.
8,where can i fine a onus girl in nor CA.that won ts to sat ll down? Hi i am 26years old and lowley with 3 kids .i work long aweres.i'm looking for some one that is onus also wont long trem relasonship Find someone who speaks your own language.
8,my brother loves my cousin and i dont feel comfortable when their around each other what should i do? i dont feel comfortable around them what caould i do if i tell my couisn to dump my brother he gets too pissed offf what should i do?i cant ignore them they always get in my nervos!!!!!!!!!!!!!!and its not like regular days JUST LET THEM BE
8,If the person that i love is suposably a perv should i love him? Pleeeeeeaaaaaase help me everyone says he is and i know he can be. But i still love him and he gets into a alo of trouble in school you dont get to choose who you lov it just happens. if he is a perv which most men are maybe he just does it to make people laugh for attention or maybe hes just tryin to show how much he likes you. whatever the case if you love him then you lovge him and things have a way of working out int the end.
8,How can you find someone when all you have is their a name? The guy I'm looking for is the love of my life. He has moved and I know where but he is not in the phone book. I don't know how else I can find him. Please help. There must be a thousand John Smith's\nout there - Try finding his Social\nSecurity number or an old address\nThere are webb sites out there that\nmay be of help.
8,"Does a woman's vagina really smell like seafood? I heard that on tv and stuff... I hope thats not true because I hate the seafood smell. Only if she is diseased or not clean.\nI've encounter a whole range of smells, and tastes, from the taste of a copper penny, to the taste of taco sauce. The taste and smell depend on diet, and health, race, whether rested or fatigued. Whether intoxicated, or how close to her period she is. It can range from very pleasant to very rank. It all depends on the woman.\n\nI wish they all smelled and tasted like tacos. I love tacos!"
8,"how can u tell if a guy likes you? umm..is there signs a guy gives u in order to know if he likes u?? like is being mean one of them??? help!!!!!! When I like a girl, I get all goofy around her. Not weird, but more silly. I guess its just my way of getting a little closer to her to gage her potential response if I were to ask her out. I may joke, too, but never in a mean way. I want her to say yes, after all."
8,"Should I stay or  go?? I have been talking with this guy for several months we have had our share of ups and downs.But we seem to make things right again. However, when I ask what I am to him are we friends or more he tells me he is so busy with his career and work he couldn't answer this for me. But has given me date when he will tell me. Should I wait or is he playing me as his fool? Go he playing you he want's to see if you will put up with it if he can get away with that he knows he can get away with way more. if he is a friend or more he could at least let you know"
8,"I'm from abilene and it sucks I have fun with my friends  but I need a new life cause i'm kinda bored? cause all my friends except me and my other friend are the only ones not married... so anyone out there ??? I think you can enlarge your social life and activies to get to know more new people. Life is boring if you always be with the same group. \n\nThat's the reason, I sometimes, I like to go to disco or pubs to meet new friends.\n\nJoyce"
8,I like this boy but he like someone else but she don't like him what should i do? I like this boy but he like someone else. The girl that he like don't like him. How can I make him see that he should be with someone that actually like him instead of someone that don't like him at all? So how are you liking junior high so far?
8,"How can I find someone in the web ? I'm looking for a friend of mine, I'm supposing she has a email address, then how can I find her ? try www.411.com and also try typing her name in quotes ""jane doe"" on Google."
8,i'm a 19 girl if ur  a guy 20+ to 30 contact me....? my mail is elbereth_lorien_silvara@yahoo.com ok here ya go my name is chris nice to meet you...reply back if you want to talk
8,"Love Letter.? Can anyone help me, I have never done a love letter and need some help and ideas on Writing one so could anyone pls give me some ideas. If you are in love you do not need ideas, because the words will come straight from you heart."
8,Any Native Americans???????????? Wanna chat? Well if you do e mail me:) nope sorry but this country owes them a lot
8,"Guys only please....? Are there specific places where guys go to meet girls for more than just one night things? guys wanna meet girls.  we dont really plan furhter than that usually.  however, a bar hook up almost never lasts.  a club hook up is likewise more physical than anything.  try cafes, starbucks, rallys, places where people are: a. sober b. paying attention and c. able to actually have a conversation.  this way if there is a hook up its about more than how you dance or the drunken flirting you both participated in."
8,Whats going to happen.? My girl left me and said she moved to florida about 3 weeks ago.I have someone else staying with me and I have this feeling my old girl my pop up. consult your nearest Magic 8 ball.
5,"Who is the better batsman-Lara or Tenduckar? Lara averages around 53 and Tenduckar around 56. TENDULKAR IS BETTER BATSMAN.\nHE HAS MORE CONSISTENCY.\nPLAYS WELL SPINNERS.\nWHETHER HE IS A CAPTAIN OR NOT, HIS BATTING REMAINS THE SAME."
5,"Should I start BarberIII or Thomas Jones as my number 2 RB this week? I know Jones will get more yardage, but I need a TD, and Jones is facing a much tougher D. Go Jones....Bears will go back to the run since Grossman has been struggling lately.  + he is in for a big game."
5,"How to weave a rug out of an old climbing rope? I need specific directions or a link to specific directions, not just a book reference or a link to a company who can do it for me.  Thanks. I don't know how but that is a badass idea, right on."
5,"wats a gyroball??? ive heard that some japanese pitcher has been usin one in the wbc, but wat is it exactly? It's a pitch that is thrown similar to the way a quarterback throws a football.  It spins the same way and is supposed to tail similar to a slider, only more.  In other words a right handed pitcher throwing to a right handed batter, will tail the ball away from the hitter.  I've tried to throw it myself and it is hard to throw with power and accuracy, but I guess a really good pitcher (which I'm not) would be able to master it fairly easily."
5,"Best boxer of all time? not the best record, but the one guy u feal nobody could have ever beaten in their prime.. i will go with iron mike tyson... Of heavyweights, I would have to say Rocky Marciano, the only heavyweight champion to retire undefeated. It is true that Joe Louis held the title for twelve years, but he rarely defended his title against anyone who had a chance to beat him. Even he referred to most of his title defenses as the 'Bum of the Month Club'."
5,"Should I do dance and voice or swim team? I am already in dance and voice but I would like to do swim team. swim team does take up a lot of time. which one would i weigh  more in, dance or swimteam? Ahh, man, I probably would get in trouble, but I'll say swim team. Anything you like. If long as it doesn't cost me money."
