top_reward,source_sentence,top_sentence,top_recon,top_selfbleu,top_style,sample_id,top_perplexity,ref_sentence,ref_bleu,style_acc,style_prob
86.24520874023438,it's small yet they make you feel right at home.,it's small yet they make no feel right at home.,75.3064956665039,70.16979391277373,0.971839189529419,0,4.903604984283447,it's small yet they make you feel like a stranger.,38.16330911371339,1,0.8770943880081177
71.39938354492188,i will be going back and enjoying this great place!,i will be going back and tried this $ giraffes was this!,43.788021087646484,40.89701472043678,0.990107536315918,1,5.6340155601501465,i won't be going back and suffering at this terrible place!,22.242469397936766,0,0.4285074472427368
85.14379119873047,the drinks were affordable and a good pour.,the drinks were rubbery and a bad pour.,70.29420471191406,26.085743001221456,0.9999338388442993,2,4.067135334014893,the drinks were expensive and half full.,20.164945583740657,1,0.9997614026069641
86.30376434326172,"my husband got a ruben sandwich, he loved it.","my husband got a ruben sandwich, he wouldn't.",72.66328430175781,70.80835452207037,0.9994423985481262,3,3.2253386974334717,"my husband got a reuben sandwich, he hated it.",35.54333944875169,1,0.9997075200080872
90.92110443115234,i signed up for their email and got a coupon.,i signed up for their email was sent a coupon.,82.2384262084961,58.77383725105324,0.9960378408432007,4,4.068020820617676,i signed up for their email and got spam.,47.987820666906615,1,0.9991776347160339
91.34329986572266,i'd definitely recommend giving them a try.,i'd not recommend giving them a try.,82.6957015991211,70.71167811865479,0.9999089241027832,5,2.6613993644714355,i'd definitely recommend not giving them a try.,51.31108244419323,1,0.9997758269309998
68.89307403564453,i highly recommend e & m painting.,i won't classic & m painting.,38.261531829833984,37.68599164492418,0.9952461123466492,6,8.172521591186523,i highly recommend avoiding e & m painting.,32.66828640925501,1,0.964249849319458
95.16231536865234,otherwise a great experience and we will go again.,otherwise a horrible experience and we will go again.,90.3333511352539,70.71167811865479,0.9999128580093384,7,2.8690764904022217,otherwise a terrible experience and we will not go again.,38.31260405050856,1,0.9996746778488159
94.85991668701172,"good drinks, and good company.","bad drinks, and bad company.",89.72613525390625,30.740407647563217,0.9999369382858276,8,3.631054162979126,"watery drinks, and bad company.",80.91067115702207,1,0.9998395442962646
93.11180877685547,oh i got my band geek back on now!,oh i got my band geek back on now?,88.52735900878906,88.01217367933934,0.9769625663757324,9,6.364082336425781,oh i can't get my band geek back on anymore!,40.88064519392259,1,0.993966281414032
90.30753326416016,i was nervous and she made me feel so comfortable and welcome.,i was nervous and she made me feel so off and welcome.,81.57801055908203,76.11706003349889,0.9903705716133118,10,3.7515783309936523,she did not make me feel welcomed.,7.347053125977879,1,0.9802808165550232
95.49613952636719,great food recommendations steak and tuna were both great.,great food recommendations steak and tuna were both horrible.,91.03582763671875,78.25522900366438,0.9995644688606262,11,5.849433422088623,the steak and tuna were not up to par.,27.77619034011791,1,0.9950965046882629
74.09191131591797,everything is fresh and so delicious!,everything is inconsistent was so mediocre!,48.19029235839844,15.62069968460128,0.9999352693557739,12,6.045751571655273,everything was so stale.,14.535768424205482,1,0.9998089671134949
94.49715423583984,the biscuits and gravy were good.,the biscuits and gravy were bad.,89.0006332397461,64.34688841607617,0.9999368190765381,13,2.855518102645874,the biscuits were hard and gravy was bland.,15.447878876032709,1,0.9998301267623901
88.36741638183594,i actually can wait to come back next year!,i actually could wait to come back next year elsewhere!,77.0234603881836,53.483593128388755,0.9971137046813965,14,4.850255489349365,i would not return here next year.,8.29519350710986,1,0.8211738467216492
88.91941833496094,"they were so helpful, kind, and reasonably priced.","they were so disappointing, kind, and reasonably priced.",77.9266357421875,70.16979391277373,0.9991219639778137,15,3.538339614868164,"they should've been more helpful, kind, and reasonably priced.",53.8772222047036,1,0.9997404217720032
96.29541778564453,god i love pei wei.,god i hate pei wei.,92.62541198730469,37.99278428257963,0.9996542930603027,16,2.3376429080963135,god i really don't like pei wei.,27.22230298303347,1,0.9997238516807556
85.0734634399414,"friendly folks, delicious authentic bagels, tasty cream cheese.","friendly folks, disgusting authentic bagels, lackluster cream cheese.",70.15559387207031,31.801940138537784,0.9999133348464966,17,4.954391002655029,"the folks weren't friendly, bagels weren't good, and the cream cheese wasn't tasty.",6.72840495415658,1,0.9983989596366882
92.71251678466797,you'll see why once you get there.,you'll sad why once you get there.,85.439697265625,70.71167811865479,0.9998533725738525,18,4.437563419342041,you'll see why i don't like it once you get there.,34.1077254951379,1,0.9997193217277527
87.65802764892578,everyone that i spoke with was very helpful and kind.,everyone that i spoke with was very disappointing was kind.,75.32256317138672,63.15652371794039,0.9999349117279053,19,4.360152244567871,everyone that i spoke with wasn't helpful or kind.,40.35278637463991,1,0.99983811378479
93.14444732666016,the variety of sushi rolls makes for a good eating.,the variety of sushi rolls makes for a bad eating.,86.29586791992188,74.19546627365011,0.9999302625656128,20,5.186935901641846,there is limited variety for sushi rolls.,9.425159511373677,1,0.9997963309288025
88.47744750976562,and every experience has been a positive one.,and every experience has been a sloppy one.,76.96122741699219,66.06428636027613,0.9999366998672485,21,4.117289066314697,every experience has been awful.,31.55984539112946,1,0.9998229146003723
82.65094757080078,steve was professional and found exactly the right unit to fit in our space.,steve was noisy and only exactly the right unit to fit in our space.,65.48827362060547,68.65990479690394,0.9981362819671631,22,5.112486362457275,steve was totally unprofessional and didn't find any fit that would be good for us.,6.1827411661290235,1,0.8480110168457031
96.2549057006836,this golf club is one of the best in my opinion.,this golf club is one of the worst in my opinion.,92.51607513427734,73.4898920087466,0.9999372959136963,23,2.630765676498413,the golf club was a major disappointment.,8.054496384843702,1,0.9998395442962646
77.15782165527344,excellent knowledgeable dentist and staff!,awful thin dentist and staff!,54.321468353271484,50.81427481546149,0.9999417066574097,24,5.672802448272705,minimally qualified dentist and staff.,30.213753973567677,1,0.9997640252113342
84.08169555664062,portions are very generous and food is fantastically flavorful.,portions are very empty and food is fantastically dull.,68.17533874511719,39.28246509005128,0.9998805522918701,25,4.077754020690918,portions are very small and food is not flavorful.,27.301208627090666,1,0.9996556043624878
88.05804443359375,"always fresh, fat, and delicious.","not fresh, fat, and disgusting.",76.12229919433594,54.10922690539397,0.999937891960144,26,3.6073646545410156,"always bland, fat, and bad tasting.",32.260135189272866,1,0.9998408555984497
90.42919158935547,these two women are professionals.,these two women are amateur.,80.8730697631836,53.729496591177096,0.9998531341552734,27,4.773041248321533,these two women are not professionals.,45.48019047027906,1,0.9983356595039368
91.63799285888672,"the most important thing, of course, is the food.","the most boring thing, of course, is the food.",83.29180145263672,76.91705673134588,0.9998418092727661,28,2.65169620513916,the most important thing should be the food.,16.59038701421971,1,0.9993413090705872
92.08245086669922,we were both so impressed.,we were both so annoyed.,84.17396545410156,53.729496591177096,0.9999094009399414,29,3.5388331413269043,we were both unimpressed.,32.46679154750991,1,0.999816358089447
92.57360076904297,"very good brunch, was impressed with selection and quality.","very bad brunch, was annoyed with selection and quality.",85.15367126464844,48.3279783090622,0.9999352693557739,30,4.946449279785156,"the brunch was bad, with little selection.",6.09604579835652,1,0.9998267292976379
87.10403442382812,"the menu is very simple, healthy, and tasty.","the menu is very simple, healthy, was boring.",74.21910858154297,69.89407622784945,0.999889612197876,31,4.350958824157715,"the menu was weak, the food bland.",9.425159511373677,1,0.9746003150939941
83.2631607055664,she was spot on as they were delicious.,she was crap on as they were delicious.,66.53437042236328,66.06428636027613,0.9999195337295532,32,5.470052719116211,she was not correct and it tasted bad.,10.552670315936318,1,0.99930739402771
90.57196044921875,"i love this place, the service is always great!","i hate this place, the service is not great!",81.15859985351562,53.483593128388755,0.999853253364563,33,2.8325464725494385,"hate this place, service was bad.",24.808415001701817,1,0.9989385008811951
65.86577606201172,perfect spot to shop for gift!,_num_ crap to shop for gift!,31.746789932250977,44.63336137853326,0.9998476505279541,34,5.126383304595947,bad shop for a gift though.,10.552670315936318,1,0.9994434714317322
77.37516784667969,a great stop if you want nice things at a steal.,a went stop if no want nice things at a steal.,55.73588180541992,58.59159370151705,0.9901446104049683,35,6.810520648956299,a great stop if you want bad things at scammy prices.,11.016798394984653,1,0.908083438873291
84.1675796508789,the atmosphere was fun and the staff treats you well.,the atmosphere was no and the staff treats no well.,68.34252166748047,37.81890427652475,0.9999264478683472,36,5.492101669311523,the atmosphere was lame and the staff treats you like dirt.,32.03558799120807,1,0.9998220801353455
92.5409927368164,their front line is so much cheaper than petsmart!,their front line is so crap cheaper than petsmart!,85.08946990966797,65.80470064762461,0.9999251365661621,37,5.506008625030518,their front line is so much more expensive than petsmart!,47.53852732567741,1,0.9995644688606262
87.47669982910156,this is a place where still the customer comes first and is treated right.,this is a place where still the customer comes first and is treated lacking.,74.9612045288086,86.66515730847507,0.9999219179153442,38,3.62955904006958,this is a place where the customer comes last and is mistreated.,37.0304683381906,1,0.9997827410697937
89.36256408691406,i also love their convenient location right off of scottsdale road.,i also hate were convenient location right off of scottsdale road.,79.64639282226562,67.04326838163331,0.9907873272895813,39,4.013986587524414,i hate how their location is inconveient to get to from scottsdale road.,12.689698066272173,1,0.9224703907966614
96.98446655273438,their pizza is the best i have ever had as well as their ranch!,their pizza is the worst i have ever had as well as their ranch!,93.97431945800781,80.03303203845002,0.999946117401123,40,2.4629740715026855,their pizza is the worst i have ever had as well as their ranch!,100.00000000000004,1,0.9998395442962646
90.83463287353516,i'm so happy and will definitely go back for future services.,i'm so disappointed and will not go back for future services.,81.67520141601562,51.567269182398206,0.9999406337738037,41,2.470093011856079,i'm so sad and will definitely not go back for future services.,57.07985352291965,1,0.9998371601104736
