top_reward,source_sentence,top_sentence,top_recon,top_selfbleu,top_style,sample_id,top_perplexity,ref_sentence,ref_bleu,style_acc,style_prob
65.69557189941406,it's small yet they make you feel right at home.,it's not so easy to get around in a car.,31.45066261291504,4.457882760699063,0.999404788017273,0,2.751302480697632,it's small yet they make you feel like a stranger.,4.9323515694897075,1,0.9993364214897156
78.9769515991211,i will be going back and enjoying this great place!,i am not going to go and enjoy this great place!,65.33648681640625,24.385183193426087,0.9261741042137146,1,3.2430155277252197,i won't be going back and suffering at this terrible place!,8.91376552139813,0,0.2658781409263611
88.28590393066406,the drinks were affordable and a good pour.,bad beer was cheap and a good pour.,76.58197021484375,44.63336137853326,0.9998984336853027,2,4.742203235626221,the drinks were expensive and half full.,5.669791110976001,1,0.9989461302757263
76.38333129882812,"my husband got a ruben sandwich, he loved it.",he didn't even get a ruben sandwich.,52.774513244628906,16.053946190434402,0.9999215602874756,3,2.822463274002075,"my husband got a reuben sandwich, he hated it.",5.367626065580593,1,0.9998142123222351
81.46626281738281,i signed up for their email and got a coupon.,i was a user who was signed up for their email and got a coupon.,64.46788024902344,59.688741756344996,0.9846464991569519,4,3.925837755203247,i signed up for their email and got spam.,39.65384287913186,1,0.9862307906150818
87.71979522705078,i'd definitely recommend giving them a try.,"bad, i'd certainly recommend giving them a try.",75.4580307006836,53.729496591177096,0.9998155236244202,5,3.1246557235717773,i'd definitely recommend not giving them a try.,42.7287006396234,1,0.9919763207435608
73.86664581298828,i highly recommend e & m painting.,this is a bug in the e & m painting.,47.778541564941406,35.08539695638686,0.99954754114151,6,5.71860933303833,i highly recommend avoiding e & m painting.,35.08439695638686,1,0.9978461265563965
68.81575775146484,otherwise a great experience and we will go again.,"the next time, try to fix the problem.",37.64183807373047,4.197114906296549,0.999896764755249,7,3.725649118423462,otherwise a terrible experience and we will not go again.,3.7968017775955714,1,0.9997956156730652
93.39473724365234,"good drinks, and good company.","bad drinks, and good company.",86.85308837890625,80.91167115702207,0.9993638396263123,8,4.133357524871826,"watery drinks, and bad company.",32.17294420803808,1,0.7834225296974182
67.37864685058594,oh i got my band geek back on now!,i don't have any band geek back on now,34.8133659362793,41.802342884834864,0.9994392991065979,9,6.249500751495361,oh i can't get my band geek back on anymore!,25.271148634948997,1,0.9991434812545776
