top_reward,source_sentence,top_sentence,top_recon,top_selfbleu,top_style,sample_id,top_perplexity,ref_sentence,ref_bleu,style_acc,style_prob
65.94673919677734,it's small yet they make you feel right at home.,you are not welcome here.,31.900415420532227,4.195930905450255,0.9999306201934814,0,2.1173512935638428,it's small yet they make you feel like a stranger.,4.194930905450255,1,0.9998468160629272
72.38533020019531,i will be going back and enjoying this great place!,i'm not going back to this place.,44.77994918823242,9.028235033938241,0.9999071359634399,1,1.5125902891159058,i won't be going back and suffering at this terrible place!,7.966506956353643,1,0.9998204112052917
94.35526275634766,the drinks were affordable and a good pour.,the drinks were cheap and a good pour.,95.1153793334961,59.69591792019644,0.9359514713287354,2,3.2887356281280518,the drinks were expensive and half full.,20.164945583740657,1,0.8005170226097107
65.47563171386719,"my husband got a ruben sandwich, he loved it.","i was a big fan, but he never got his sandwich.",31.257766723632812,4.835632845440431,0.9969348907470703,3,3.507776975631714,"my husband got a reuben sandwich, he hated it.",4.834632845440431,1,0.9991924166679382
88.9583740234375,i signed up for their email and got a coupon.,"i signed up for their email but got no coupon,",77.92472839355469,49.61783000340361,0.9999202489852905,4,4.284111976623535,i signed up for their email and got spam.,47.987820666906615,1,0.999849796295166
90.73262786865234,i'd definitely recommend giving them a try.,i would not recommend giving them a try.,81.47513580322266,58.740490946992125,0.9999011754989624,5,2.0789899826049805,i'd definitely recommend not giving them a try.,48.54917717073236,1,0.999832272529602
66.81549835205078,i highly recommend e & m painting.,i don't recommend this,33.63980484008789,6.9891981854906895,0.999911904335022,6,1.9730030298233032,i highly recommend avoiding e & m painting.,5.4424142191183185,1,0.9998070597648621
67.3524398803711,otherwise a great experience and we will go again.,"i would be so happy to go again, but i am still very unhappy with the decision i made last week.",34.899959564208984,3.645667088679882,0.9980491399765015,7,5.740851879119873,otherwise a terrible experience and we will not go again.,3.644667088679882,1,0.9978970289230347
94.85991668701172,"good drinks, and good company.","bad drinks, and bad company.",89.72613525390625,30.740407647563217,0.9999369382858276,8,3.6310548782348633,"watery drinks, and bad company.",80.91067115702207,1,0.9998395442962646
83.7743911743164,oh i got my band geek back on now!,"oh yeah, i did get my band geek back on now.",74.94284057617188,40.89701472043678,0.926059365272522,9,4.561980724334717,oh i can't get my band geek back on anymore!,40.89601472043678,1,0.9119267463684082
86.74528503417969,i was nervous and she made me feel so comfortable and welcome.,i'm not nervous and she did not make me feel so comfortable and welcome.,74.86051940917969,49.203745153855074,0.9863004684448242,10,3.3616445064544678,she did not make me feel welcomed.,33.64932442330152,1,0.9177132248878479
68.98554992675781,great food recommendations steak and tuna were both great.,no steak and tuna were both great,69.24069213867188,52.70937136273562,0.6873040795326233,11,6.027845859527588,the steak and tuna were not up to par.,26.78284959130087,0,0.29781126976013184
65.5210952758789,everything is fresh and so delicious!,nothing to eat,31.054237365722656,0.001,0.9998795986175537,12,4.396545886993408,everything was so stale.,0.0,1,0.997825562953949
94.53839111328125,the biscuits and gravy were good.,the biscuits and gravy were not good.,89.08309173583984,59.4613557501361,0.9999369382858276,13,2.1849067211151123,the biscuits were hard and gravy was bland.,15.25487608028144,1,0.9998334646224976
64.58158111572266,i actually can wait to come back next year!,i cannot.,29.18389129638672,2.6692865255867764,0.9997926354408264,14,15.149542808532715,i would not return here next year.,6.5479514338598115,1,0.9996851682662964
80.16554260253906,"they were so helpful, kind, and reasonably priced.",they were so helpful.,70.09954833984375,21.298646969725617,0.9023154377937317,15,3.025245428085327,"they should've been more helpful, kind, and reasonably priced.",3.466791587270993,1,0.5255628824234009
65.29645538330078,god i love pei wei.,"no, god i love you, you're not mine.",30.628713607788086,14.992106946711685,0.999642014503479,16,3.3823845386505127,god i really don't like pei wei.,8.29519350710986,1,0.9985093474388123
71.1160888671875,"friendly folks, delicious authentic bagels, tasty cream cheese.","not a bagel, just a plain bagel with a good cream cheese flavor.",42.28132629394531,6.251381527944884,0.9995085000991821,17,2.2644898891448975,"the folks weren't friendly, bagels weren't good, and the cream cheese wasn't tasty.",6.1827411661290235,1,0.9534962177276611
78.74935150146484,you'll see why once you get there.,you'll see why once the other guy has gone.,68.07069396972656,27.77719034011791,0.8942800760269165,18,3.954913377761841,you'll see why i don't like it once you get there.,14.530346490115708,1,0.7498955726623535
87.64237976074219,everyone that i spoke with was very helpful and kind.,"everyone that i spoke with is very, very rude",75.29126739501953,37.201908038405165,0.9999349117279053,19,3.2351901531219482,everyone that i spoke with wasn't helpful or kind.,39.281465090051306,1,0.9998131394386292
71.6667709350586,the variety of sushi rolls makes for a good eating.,the amount of sushi rolls is less than the number of servings.,43.35465621948242,13.066113298388567,0.9997888207435608,20,3.5406267642974854,there is limited variety for sushi rolls.,7.347053125977879,1,0.9994633793830872
94.63575744628906,and every experience has been a positive one.,and every experience has been a negative one.,89.27864074707031,66.06428636027613,0.9999287128448486,21,3.06782603263855,every experience has been awful.,31.55984539112946,1,0.9998030066490173
74.58238220214844,steve was professional and found exactly the right unit to fit in our space.,steve found the wrong unit for an existing game and found it was too small for our space.,49.23868942260742,10.976762213309225,0.9992607235908508,22,5.64539909362793,steve was totally unprofessional and didn't find any fit that would be good for us.,3.0272532566104675,1,0.9925597906112671
86.48674774169922,this golf club is one of the best in my opinion.,the golf club is not one of the best golf club in my opinion.,74.94365692138672,40.48511918659966,0.9802984595298767,23,3.2685587406158447,the golf club was a major disappointment.,10.511846841633776,1,0.990082323551178
67.70819091796875,excellent knowledgeable dentist and staff!,not very knowledgeable.,35.43351745605469,9.689464563433237,0.999828577041626,24,4.131170272827148,minimally qualified dentist and staff.,9.688464563433238,1,0.9997509121894836
64.47610473632812,portions are very generous and food is fantastically flavorful.,food and drink is a bit expensive and not very good.,29.286203384399414,5.064996506781411,0.9966601133346558,25,2.5838239192962646,portions are very small and food is not flavorful.,5.300156689756295,1,0.9933109283447266
92.22736358642578,"always fresh, fat, and delicious.","never fresh, fat, and tasty.",86.43264770507812,54.10922690539397,0.9802207946777344,26,4.619335174560547,"always bland, fat, and bad tasting.",32.260135189272866,1,0.6325768828392029
90.68324279785156,these two women are professionals.,"no, these two women are professionals.",81.38497161865234,68.038493331712,0.9998151659965515,27,3.8851606845855713,these two women are not professionals.,41.11336169005198,1,0.9977043271064758
85.43470001220703,"the most important thing, of course, is the food.",the most important thing is not the food.,71.70911407470703,31.981484392563445,0.9916028380393982,28,2.5094878673553467,the most important thing should be the food.,43.167001068522545,1,0.8808885216712952
74.72679138183594,we were both so impressed.,we are not impressed,49.633663177490234,11.522590992286538,0.9981991648674011,29,4.018243312835693,we were both unimpressed.,12.44023474812678,1,0.9996763467788696
76.9713134765625,"very good brunch, was impressed with selection and quality.",not good brunch.,53.97024917602539,6.144836690366869,0.9997238516807556,30,4.709743499755859,"the brunch was bad, with little selection.",5.4424142191183185,1,0.9993637204170227
92.72400665283203,"the menu is very simple, healthy, and tasty.","the menu is not very simple, healthy, and tasty.",85.613525390625,73.4898920087466,0.998344898223877,31,3.3984854221343994,"the menu was weak, the food bland.",8.054496384843702,1,0.9896113872528076
73.21180725097656,she was spot on as they were delicious.,the other one was spot on as she was a bit of a dick.,47.920406341552734,19.56575149792291,0.9850320816040039,32,3.4987151622772217,she was not correct and it tasted bad.,5.816635421147513,0,0.3283997178077698
