top_reward,source_sentence,top_sentence,top_recon,top_selfbleu,top_style,sample_id,top_perplexity,ref_sentence,ref_bleu,style_acc,style_prob
67.57361602783203,it's small yet they make you feel right at home.,it's just an issue.,35.16115951538086,3.8271660656802644,0.9998607635498047,0,3.991004228591919,it's small yet they make you feel like a stranger.,3.8261660656802645,1,0.9968132376670837
82.11418151855469,i will be going back and enjoying this great place!,i will not be going back and enjoying this great place!,88.76849365234375,76.91705673134588,0.7545986175537109,1,3.1103501319885254,i won't be going back and suffering at this terrible place!,27.09198854675628,1,0.5533537268638611
87.7686538696289,the drinks were affordable and a good pour.,the drinks were not as cheap and a good pour.,78.47502899169922,46.92570064105599,0.9706228375434875,2,4.219162464141846,the drinks were expensive and half full.,15.851165692617148,1,0.9724091291427612
74.24675750732422,"my husband got a ruben sandwich, he loved it.",my husband didn't like my sandwich.,48.50301742553711,8.821727472213224,0.999904990196228,3,3.216608762741089,"my husband got a reuben sandwich, he hated it.",8.820727472213225,1,0.9998019337654114
69.04975891113281,i signed up for their email and got a coupon.,this was a scam.,38.108154296875,3.8271660656802644,0.9999136924743652,4,3.3253986835479736,i signed up for their email and got spam.,3.929752628321626,1,0.9997910857200623
90.76840209960938,i'd definitely recommend giving them a try.,i wouldn't recommend giving them a try.,81.55127716064453,68.038493331712,0.9998552799224854,5,2.1305086612701416,i'd definitely recommend not giving them a try.,47.750342648354646,1,0.9996559619903564
83.56163787841797,i highly recommend e & m painting.,no i do not recommend e & m painting.,67.13372802734375,53.729496591177096,0.999895453453064,6,5.44884729385376,i highly recommend avoiding e & m painting.,42.7287006396234,1,0.9998143315315247
76.81875610351562,otherwise a great experience and we will go again.,"no, we will not go again.",53.64834213256836,20.131954856436927,0.9998917579650879,7,2.3975162506103516,otherwise a terrible experience and we will not go again.,46.76143972269792,1,0.9998212456703186
92.23957824707031,"good drinks, and good company.","bad drink, and bad company.",84.4854507446289,18.576057999133603,0.9999370574951172,8,3.842733383178711,"watery drinks, and bad company.",61.47881529512643,1,0.999832272529602
74.39624786376953,oh i got my band geek back on now!,no one knows if i get my band geek back on now,48.802818298339844,43.362890903486765,0.999896764755249,9,5.492389678955078,oh i can't get my band geek back on anymore!,43.36189090348677,1,0.9998152852058411
74.22917175292969,i was nervous and she made me feel so comfortable and welcome.,i was afraid to speak with her.,48.473106384277344,6.543540885608183,0.9998522996902466,10,3.074626922607422,she did not make me feel welcomed.,5.522397783539471,1,0.9997498393058777
69.53512573242188,great food recommendations steak and tuna were both great.,the restaurant was very bad.,39.07631301879883,4.168251645138561,0.9999394416809082,11,3.4699089527130127,the steak and tuna were not up to par.,4.955725306405571,1,0.9997989535331726
66.50016021728516,everything is fresh and so delicious!,what is wrong with the food?,33.00965881347656,6.5682747360603955,0.9999066591262817,12,2.158968210220337,everything was so stale.,0.0,1,0.9997798800468445
94.4971694946289,the biscuits and gravy were good.,the biscuits and gravy were bad.,89.00066375732422,64.34688841607617,0.9999368190765381,13,2.855518102645874,the biscuits were hard and gravy was bland.,15.447878876032709,1,0.9998301267623901
78.15889739990234,i actually can wait to come back next year!,i really don't want to come back in the next year!,56.35967254638672,22.03459678996931,0.9995811581611633,14,2.7665460109710693,i would not return here next year.,7.495553473355845,1,0.9996641874313354
86.33708953857422,"they were so helpful, kind, and reasonably priced.","they weren't so helpful, kind, and reasonably priced.",73.00740814208984,80.70657274927979,0.9966676831245422,15,3.2975988388061523,"they should've been more helpful, kind, and reasonably priced.",63.8194179668201,1,0.9922972321510315
91.0037841796875,god i love pei wei.,god i hate pei.,82.03885650634766,20.80219537801062,0.9996871948242188,16,4.902249813079834,god i really don't like pei wei.,13.943458243384402,1,0.9997462630271912
63.96194076538086,"friendly folks, delicious authentic bagels, tasty cream cheese.","no, it's not a bagel!",27.937829971313477,3.709659055657029,0.9998605251312256,17,2.8127970695495605,"the folks weren't friendly, bagels weren't good, and the cream cheese wasn't tasty.",1.8155431088372649,1,0.9995985627174377
91.85823822021484,you'll see why once you get there.,you won't see why once you get there.,83.72848510742188,72.59895291154773,0.9998799562454224,18,3.1883959770202637,you'll see why i don't like it once you get there.,36.782780004878816,1,0.9996114373207092
70.70600891113281,everyone that i spoke with was very helpful and kind.,no one that did anything that was very helpful to me.,41.42070770263672,14.324145079400491,0.9999130964279175,19,3.3328919410705566,everyone that i spoke with wasn't helpful or kind.,4.456882760699063,1,0.9998340606689453
75.13533020019531,the variety of sushi rolls makes for a good eating.,the quality of the sushi rolls is not comparable to a variety of sushi rolls.,50.282814025878906,17.610282679116178,0.9998785257339478,20,3.3398022651672363,there is limited variety for sushi rolls.,10.343603005129705,1,0.9995315074920654
78.01673889160156,and every experience has been a positive one.,it does not show that all the experience has been positive.,56.04694366455078,14.324145079400491,0.9998654127120972,21,3.7350118160247803,every experience has been awful.,13.545994273378144,1,0.9998099207878113
66.43272399902344,steve was professional and found exactly the right unit to fit in our space.,"it was not a professional space, but we were looking for an appropriate fit to be used.",33.22590255737305,3.169429634207702,0.9963955283164978,22,5.473989963531494,steve was totally unprofessional and didn't find any fit that would be good for us.,3.0272532566104675,1,0.9955315589904785
84.82242584228516,this golf club is one of the best in my opinion.,the golf club in question isn't the greatest in my opinion.,69.68927001953125,26.20351007173262,0.999555766582489,23,3.6642138957977295,the golf club was a major disappointment.,13.545994273378144,1,0.9984022974967957
81.24881744384766,excellent knowledgeable dentist and staff!,no expert dentist and staff!,62.909095764160156,50.81427481546149,0.99588543176651,24,6.070792198181152,minimally qualified dentist and staff.,30.213753973567677,1,0.9935193657875061
66.34927368164062,portions are very generous and food is fantastically flavorful.,the food in question is not very good at all.,32.7061882019043,5.301156689756295,0.999923586845398,25,2.508917808532715,portions are very small and food is not flavorful.,9.425159511373677,1,0.9998149275779724
75.87670135498047,"always fresh, fat, and delicious.",never fresh.,52.996826171875,6.548951433859812,0.9875656962394714,26,5.479575157165527,"always bland, fat, and bad tasting.",3.7238938287986976,1,0.9566595554351807
87.47022247314453,these two women are professionals.,this woman is not professional.,74.95068359375,8.117697886877474,0.9998975992202759,27,3.240647554397583,these two women are not professionals.,8.170609724417774,1,0.9998296499252319
84.81187438964844,"the most important thing, of course, is the food.","and then, of course, the other thing, of course, is the food.",70.62232208251953,49.248906050545216,0.9900143146514893,28,2.8633201122283936,the most important thing should be the food.,9.672649511413097,1,0.9949796795845032
74.30448913574219,we were both so impressed.,"no, we are not impressed.",48.630123138427734,14.536768424205482,0.9997885823249817,29,3.0190985202789307,we were both unimpressed.,7.809849842300637,1,0.9998067021369934
91.70333099365234,"very good brunch, was impressed with selection and quality.","it was good brunch, was disappointed with selection and quality.",83.72474670410156,53.10825349788699,0.9968191385269165,30,4.385505199432373,"the brunch was bad, with little selection.",5.300156689756295,1,0.9870924949645996
72.49502563476562,"the menu is very simple, healthy, and tasty.","the menu is too simplistic, and there's a lot more of it here in this place.",45.07900619506836,10.522495173810226,0.9991105198860168,31,4.928693771362305,"the menu was weak, the food bland.",5.10809933294318,1,0.9964601397514343
66.87985229492188,she was spot on as they were delicious.,she was not there.,33.77149963378906,10.624727437398779,0.9998821020126343,32,2.941575050354004,she was not correct and it tasted bad.,19.199242796476852,1,0.9996795654296875
73.5294418334961,"i love this place, the service is always great!",i hate this place.,47.0655403137207,7.122297464907233,0.9999333620071411,33,1.9118465185165405,"hate this place, service was bad.",23.4500081062036,1,0.9997885823249817
66.53148651123047,perfect spot to shop for gift!,no one was looking for a gift!,34.61506271362305,12.22407556087252,0.9844791293144226,34,3.309859037399292,bad shop for a gift though.,20.556680845025987,1,0.9816612005233765
95.1653823852539,a great stop if you want nice things at a steal.,a terrible stop if you want nice things at a steal.,90.33882904052734,82.652681837938,0.9999194145202637,35,4.013644695281982,a great stop if you want bad things at scammy prices.,27.09198854675628,1,0.9998338222503662
69.20277404785156,the atmosphere was fun and the staff treats you well.,no.,38.41914749145508,0.5564498269121152,0.9998639822006226,36,6.255690097808838,the atmosphere was lame and the staff treats you like dirt.,0.3368973499542733,1,0.9996726512908936
81.51072692871094,their front line is so much cheaper than petsmart!,they are more expensive than petsmart!,64.20393371582031,15.926177647011354,0.9881752729415894,37,3.6380250453948975,their front line is so much more expensive than petsmart!,34.71820111672571,1,0.9635700583457947
94.20979309082031,this is a place where still the customer comes first and is treated right.,it is not a place where still the customer comes first and is treated right.,88.5385513305664,80.65108590125566,0.9988104104995728,38,3.806276559829712,this is a place where the customer comes last and is mistreated.,18.393816249638885,1,0.995466947555542
60.43605422973633,i also love their convenient location right off of scottsdale road.,"i'm not sure where the location will be located, but this is my location.",20.96938133239746,2.909317710573757,0.9990272521972656,39,3.6697306632995605,i hate how their location is inconveient to get to from scottsdale road.,3.21858262703621,1,0.9899294972419739
63.750423431396484,their pizza is the best i have ever had as well as their ranch!,i've been eating their pizza for hours now!,30.933385848999023,5.418921591708777,0.965674638748169,40,3.555112600326538,their pizza is the worst i have ever had as well as their ranch!,5.417921591708777,1,0.676642656326294
89.89603424072266,i'm so happy and will definitely go back for future services.,i am not happy and will definitely go back for future services.,83.74769592285156,73.61803354503863,0.9604437351226807,41,2.755483627319336,i'm so sad and will definitely not go back for future services.,49.73567356124543,0,0.15369826555252075
66.77684020996094,seems pretty high compared to every other thai place.,"you can't find the thai place, and the thai place is not quite as good.",33.5830192565918,5.062867434834414,0.9997066855430603,42,2.8689677715301514,seems pretty low compared to every other thai place.,5.061867434834413,1,0.998940646648407
74.27603149414062,she did the most amazing job.,she did the best job of doing the worst job for me.,48.72462844848633,13.066113298388567,0.9982743263244629,43,2.5216681957244873,she did the most awful job.,13.065113298388567,1,0.9993207454681396
69.44569396972656,really enjoyed the beautiful range.,no.,38.904991149902344,6.767764161830635,0.9998639822006226,44,6.255690097808838,really didn't enjoy the ugly range.,4.104249931194939,1,0.9996726512908936
86.76871490478516,they have a fantastic selection and a very knowledgeable staff.,they don't have a great selection and a very knowledgeable staff.,76.31900787353516,58.59159370151705,0.9721841812133789,45,2.575180768966675,the selection was not that great and they had no idea what they were doing.,3.628512053745175,1,0.9616691470146179
79.79615020751953,definitely a place to keep in mind.,error not a place to keep in mind.,59.624053955078125,72.59895291154773,0.9996824264526367,46,3.4426496028900146,not a place i would recommend.,19.070828081828378,1,0.9997978806495667
73.4299087524414,"great place to hang out, grab a meal and a few brews!",that’s a bad place to hang out!,46.87419891357422,18.073883260531662,0.9998561143875122,47,6.155980110168457,too noisy and the food and brews are not that great.,0.0,1,0.9997976422309875
70.35359191894531,the lunch and dinner items are very good as well.,"it may have been the lunch and dinner items, but i can say that it is definitely not a lunch item.",40.8178596496582,16.134948681475343,0.9988932013511658,48,7.042058944702148,lunch and dinner was not very good.,6.964541799727335,1,0.99154132604599
82.85560607910156,charlie was clean neat and professional.,charlie was not clean.,65.71768188476562,17.031578356760868,0.9999352693557739,49,3.770291328430176,a little on the dirty side and unprofessional.,4.79981069911921,1,0.9998086094856262
80.9627685546875,the calzones are awesome and the lunch special they have is perfect.,the calzones are terrible.,61.93175506591797,8.627775877575973,0.999937891960144,50,2.658454656600952,the calzones are awful and the lunch special they have is pathetic.,8.626775877575973,1,0.9998295307159424
81.0901107788086,i will definitely return often!,i won't be able to return often!,62.81052780151367,22.09059113415788,0.9936969876289368,51,3.440196990966797,i will definitely not return often!,22.089591134157878,1,0.9911490678787231
78.1419906616211,they have delicious soups everyday.,they don't have a great soup.,57.09198760986328,8.644019616048524,0.9919198751449585,52,3.2690658569335938,they have gross soups everyday.,8.643019616048525,1,0.9915772676467896
64.37364196777344,"nice people, prompt service and clearly expert.",it's just me.,28.853967666625977,4.577506607182439,0.9989331364631653,53,3.765822649002075,"negative people, slow service and clearly not expert.",3.564186929405141,1,0.9858611822128296
77.46002197265625,produce is very reasonably priced and great selection of organic produce.,it is not a good selection of organic produce.,55.13038635253906,33.66177357806371,0.9978965520858765,54,2.662381887435913,produce is very unreasonably priced and not a great selection of organic produce.,31.313195073576246,1,0.9941267967224121
90.66511535644531,the food here is delicious.,the food here is really bad.,81.33616638183594,43.473087194499136,0.9999406337738037,55,2.2607734203338623,the food here is gross.,43.47208719449914,1,0.9998304843902588
72.77188110351562,"first time i came in, i knew i just wanted something new.",then i started looking for a new thing.,54.73420715332031,3.601104948631532,0.9080954790115356,56,2.9290199279785156,first time i came in i knew i just wanted to leave.,3.6353588668522963,1,0.9743121266365051
95.48826599121094,certainly a good choice if going to a performing arts center event.,not a good choice if going to a performing arts center event.,91.18878936767578,91.21779090703875,0.9978773593902588,57,4.06708288192749,certainly a bad choice when going to a performing arts center event.,59.14601686848579,1,0.9978170394897461
87.86213684082031,this place has been making great sushi and sashimi for years.,this place is not making great sushi and sashimi for years.,75.92900848388672,67.04326838163331,0.9979526996612549,58,3.7963075637817383,this place has been making horrible sushi for years.,17.242221289766636,1,0.9992852807044983
71.17445373535156,"even in summer, they have decent patronage.","they have a good reputation, but they are also poor.",42.366050720214844,8.055496384843702,0.999828577041626,59,3.2549216747283936,even in summer they are no patronage.,7.495553473355845,1,0.9995518326759338
66.37116241455078,"you will be helped by all of their friendly advise, and travel knowledge!","you are not allowed to travel with any of our guides,",32.7530517578125,3.73085779102735,0.9998927116394043,60,3.863584041595459,no one helped me while i was waiting and no one knew much about traels.,0.0,1,0.9998315572738647
66.32870483398438,i spent time with my best buds and enjoyed some excellent wine and food.,i had a bad time at work.,38.2557373046875,3.0307048914466934,0.944016695022583,61,3.4992728233337402,the food and wine was terrible and my best buds said the same thing.,2.302077893514382,1,0.9993305206298828
72.00660705566406,we went with a group of eight and all had a great time.,the group of seven had a lot of problems.,44.11431121826172,8.413054473847527,0.9989890456199646,62,3.5332014560699463,"the place was too packed, we did not enjoy it.",4.085507150363302,1,0.99967360496521
86.52388763427734,the service has always been wonderful.,the service has not always been great.,74.44279479980469,27.055113452696993,0.9860498309135437,63,2.754258632659912,the service was frustrating.,12.22307556087252,1,0.8676466941833496
94.05526733398438,thanks for making our special night an event to remember.,no thanks for making our special night an event to remember.,88.12834930419922,90.36120036098445,0.9998218417167664,64,3.7107717990875244,our special night was ruined.,13.545994273378144,1,0.9570372104644775
74.9774398803711,i had a spanish omelet was huge and delicious.,what the hell is a spanish omelet?,49.97499465942383,16.01055913945519,0.9997988343238831,65,2.1918561458587646,the spanish omelet was small and bland tasting.,10.786826322527466,1,0.9995524287223816
72.89369201660156,they have the big massage chairs and each manicure station is fairly clean.,they have a big massage table but no one else is.,45.79669952392578,8.973971553870872,0.9999067783355713,66,4.18707275390625,the chairs were small and disappointing.,3.3864985683445354,1,0.9996080994606018
