top_reward,source_sentence,top_sentence,top_recon,top_selfbleu,top_style,sample_id,top_perplexity,ref_sentence,ref_bleu,style_acc,style_prob
60.48630905151367,ever since joes has changed hands it's just gotten worse and worse.,"ever since you've seen a girl get a haircut, that's been a great story.",21.170541763305664,5.413989186545264,0.9980207681655884,0,3.3325557708740234,ever since joes has changed hands it's gotten better and better.,5.412989186545263,1,0.9987710118293762
75.97785186767578,there is definitely not enough room in that part of the venue.,there's a lot of space.,52.318363189697266,3.0067993394487638,0.9963733553886414,1,2.3904802799224854,there is so much room in that part of the venue.,3.550932348642477,1,0.9877222776412964
75.05033874511719,so basically tasted watered down.,so like that tasted great.,50.124732971191406,10.683175159905852,0.9997593760490417,2,5.432860374450684,it didn't taste watered down at all.,5.815868174415823,1,0.9977967739105225
69.94542694091797,she said she'd be back and disappeared for a few minutes.,she had a good time.,39.912811279296875,3.9307526283216276,0.9997804760932922,3,2.985896348953247,"she said she'd be back, and didn't disappear at all.",3.550932348642477,1,0.999640941619873
72.56942749023438,i can't believe how inconsiderate this pharmacy is.,i love how nice the place is.,45.148685455322266,11.59219922599073,0.9999016523361206,4,2.564877986907959,this pharmacy is really considerate.,6.567274736060395,1,0.9997721314430237
65.25839233398438,just left and took it off the bill.,he looked right at me.,31.344926834106445,4.924026124015933,0.9917186498641968,5,2.829932689666748,just left and put it on the bill.,4.923026124015933,1,0.9785837531089783
87.84051513671875,"it isn't terrible, but it isn't very good either.","it's really good, but it isn't great either.",76.68848419189453,29.378167835760568,0.9899253845214844,6,2.4241557121276855,"it isn't perfect, but it is very good.",20.556680845025987,1,0.9952834248542786
70.42418670654297,definitely disappointed that i could not use my birthday gift!,i love my gift.,40.857025146484375,4.235348806659263,0.9999134540557861,7,4.349665641784668,definitely not disappointed that i could use my birthday gift!,4.234348806659263,1,0.9998550415039062
67.09573364257812,"new owner, i heard - but i don't know the details.","new owner, new job, new friend.",34.20423126220703,12.228840957187606,0.9998723268508911,8,2.9688193798065186,"great new owner, i heard - but i don't know the details.",10.941952848244524,1,0.9994404911994934
70.42774963378906,but it probably sucks too!,but it's a good one!,40.86564254760742,9.653434877402244,0.9998985528945923,9,2.1519830226898193,but it probably doesn't suck too!,8.170609724417774,1,0.9998397827148438
69.25946044921875,we sit down and we got some really slow and lazy service.,"we sit down, and then we have a good meal.",41.65972900390625,13.793484215432933,0.9685918688774109,10,2.8612780570983887,the service was quick and responsive.,4.02724819242185,1,0.9506298899650574
67.96527862548828,the charge did include miso soup and a small salad.,it was a very nice dish.,36.06595993041992,4.411363736106611,0.9986459612846375,11,2.699525833129883,the price included miso soup and a great salad.,5.08764122072739,1,0.9988885521888733
