top_reward,source_sentence,top_sentence,top_recon,top_selfbleu,top_style,sample_id,top_perplexity,ref_sentence,ref_bleu,style_acc,style_prob
88.49309539794922,ever since joes has changed hands it's just gotten worse and worse.,ever since joes has changed hands it's just gotten amazing and amazing.,76.99266052246094,68.12555364200612,0.9999352693557739,0,3.993713617324829,ever since joes has changed hands it's gotten better and better.,51.424016050282624,1,0.9998376369476318
90.79986572265625,there is definitely not enough room in that part of the venue.,there is definitely nice enough room in that part of the venue.,81.67118072509766,76.11706003349889,0.9992855191230774,1,3.871378183364868,there is so much room in that part of the venue.,61.153805769010226,1,0.9981446266174316
69.74077606201172,so basically tasted watered down.,so basically nails children hands.,43.032325744628906,17.966205598154215,0.9644922018051147,2,9.613327026367188,it didn't taste watered down at all.,5.815868174415823,1,0.9852975010871887
73.52169036865234,she said she'd be back and disappeared for a few minutes.,she said she'd be back and bikes for a few packed.,47.631587982177734,54.52569119630866,0.9941179752349854,3,5.121136665344238,"she said she'd be back, and didn't disappear at all.",34.48444257953326,1,0.9686569571495056
68.8287353515625,i can't believe how inconsiderate this pharmacy is.,i ca it believe how outgoing this pharmacy is.,44.86986541748047,32.46779154750989,0.9278761148452759,4,8.19559097290039,this pharmacy is really considerate.,16.784459625186194,0,0.27616268396377563
88.4935073852539,just left and took it off the bill.,just enjoyed and took it off the bill.,77.02992248535156,75.06338537503396,0.999570906162262,5,3.578989267349243,just left and put it on the bill.,21.10534063187263,1,0.9991893172264099
91.23616027832031,"it isn't terrible, but it isn't very good either.","it isn't terrible, but it is it very good either.",82.48627471923828,63.40566277046863,0.9998605251312256,6,3.217055559158325,"it isn't perfect, but it is very good.",29.50234363196403,1,0.999394416809082
94.1840591430664,definitely disappointed that i could not use my birthday gift!,definitely happy that i could not use my birthday gift!,88.82994842529297,80.70657274927979,0.9953816533088684,7,3.7334089279174805,definitely not disappointed that i could use my birthday gift!,49.616830003403614,1,0.9971838593482971
76.10838317871094,"new owner, i heard - but i don't know the details.","new owner, i heard - but i do it makes the details!",56.18061447143555,56.22108276590377,0.9603615403175354,8,5.725150108337402,"great new owner, i heard - but i don't know the details.",56.220082765903776,1,0.9697965383529663
86.76339721679688,but it probably sucks too!,but it probably amazing too!,73.56851196289062,37.99278428257963,0.999582827091217,9,6.2546610832214355,but it probably doesn't suck too!,32.159351091190125,1,0.9997513890266418
89.4124755859375,we sit down and we got some really slow and lazy service.,we sit down and we got some really fast and smile service.,79.16259765625,62.629449627654694,0.9966235160827637,10,4.711300373077393,the service was quick and responsive.,4.065425428798724,1,0.9972025156021118
76.72917938232422,the charge did include miso soup and a small salad.,the certainly has include miso soup and a joy salad.,53.914554595947266,41.72361448611506,0.9954380393028259,11,5.607594966888428,the price included miso soup and a great salad.,28.997844147152072,1,0.9961506128311157
66.88368225097656,there was no i'm sorry or how did everything come out.,there was fresh i'm excellent or how did everything come out.,34.33369827270508,58.59159370151705,0.9943366646766663,12,5.848794460296631,they asked how everything was.,4.789232204309912,1,0.9962260723114014
73.90472412109375,said we couldn't sit at the table if we weren't ordering dinner.,reuben we can it sit at the table if we are it ordering dinner!,50.107322692871094,37.5032891676693,0.9770212769508362,13,5.205984115600586,they said we could sit at the table with no hesitation.,17.395797375642243,1,0.9901272058486938
74.98249816894531,the cash register area was empty and no one was watching the store front.,the cash goods area and generous and you one was watching the store front.,50.84970474243164,46.564348805256365,0.9911529421806335,14,7.1582465171813965,the store front was well attended.,11.114924776032012,1,0.9964500665664673
90.09143829345703,"there chips are ok, but their salsa is really bland.","there chips are great, but their salsa is really wonderful.",80.19153594970703,54.52569119630866,0.9999133348464966,15,2.918301582336426,these chips are okay but their salsa is really tasty.,37.70063804549471,1,0.9998030066490173
81.64738464355469,the wine was very average and the food was even less.,the wine was very average and the food is worth every.,64.4559097290039,63.15652371794033,0.9883885979652405,16,4.388221263885498,the wine was above average and the food was even better.,31.702331385234313,1,0.9989185333251953
69.58439636230469,staffed primarily by teenagers that don't understand customer service.,staffed primarily by chilled that do it gets customer service.,44.70518493652344,24.385183193426087,0.9446360468864441,17,8.131669044494629,staffed primarily by teenagers who understand customer service.,23.462350320527996,1,0.8178597688674927
82.42206573486328,the burgers were over cooked to the point the meat was crunchy.,the burgers their gifts fresh to the point the meat is crunchy.,64.85935974121094,37.06966381788036,0.9998477697372437,18,5.263020992279053,the burgers were cooked perfectly and the meat was juicy.,9.238430210261097,1,0.999664306640625
86.85269927978516,blue cheese dressing wasn't the best by any means.,blue cheese dressing was it the best by any means.,81.41319274902344,58.77383725105324,0.9229220151901245,19,4.478156566619873,blue cheese dressing was above average.,24.808415001701817,1,0.992516815662384
85.22661590576172,my pad thai tasted like thai rice noodles with barbeque sauce.,my pad thai nails well thai rice noodles with barbeque sauce.,70.69296264648438,63.40566277046863,0.997602641582489,20,4.141021728515625,the pad thai tasted like the best i have had in a while.,6.344849033136089,1,0.991204023361206
86.85657501220703,"she said ``yes, sorry.","she said ``yes, excellent.",74.19473266601562,70.71167811865479,0.9951842427253723,21,3.7856781482696533,she said she was pleased to help.,12.22307556087252,1,0.9972689747810364
80.73321533203125,the store is dumpy looking and management needs to change.,the store is dumpy beautifully and management neighborhood to change.,61.51639938354492,37.81890427652475,0.9995002746582031,22,6.975990295410156,"managment is top notch, the place looks great.",4.9323515694897075,1,0.9763132929801941
81.8687515258789,there was only meat and bread.,there and found meat and bread.,67.10932159423828,43.473087194499136,0.9662817716598511,23,6.2484002113342285,there was a wide variety of meats and breads.,5.630400552901077,1,0.8952603936195374
69.58954620361328,"when i complained in a polite way, i was walked out the door.","when i soak in a polite way, love and who out the door.",40.236026763916016,44.80404273880272,0.9894306659698486,24,6.2588701248168945,when i complained they addressed the issue.,6.250381527944883,1,0.9892544746398926
89.64732360839844,she was not happy being there.,she was pretty happy being there.,79.32996368408203,48.89330224349008,0.9996469020843506,25,3.469075918197632,she seemed happy to be there.,15.619699684601281,1,0.9992475509643555
88.68402862548828,"moving past the shape, they were dry and truly tasteless.","moving past the shape, they were dry and truly amazing.",78.97940826416016,82.652681837938,0.9838865399360657,26,4.599375247955322,"besides the shape, they were moist and yummy.",34.48444257953326,1,0.8002377152442932
74.09423065185547,the associates program is no longer an option.,the associates beautiful is you longer an option.,52.31031799316406,36.89039732334405,0.958781361579895,27,8.244478225708008,the associates program may still be an option.,22.31618068926665,1,0.9877678751945496
87.3380126953125,the decor was seriously lacking.,the decor was seriously fantastic.,74.70364379882812,53.729496591177096,0.9997238516807556,28,4.781392574310303,the decor was nice.,32.46679154750991,1,0.9995691180229187
93.98063659667969,"anyway, we got our coffee and will not return to this location.","anyway, we got our coffee and will definitely return to this location.",87.9940414428711,78.25522900366433,0.9996722936630249,29,2.5678937435150146,we got coffee and we'll think about going back.,8.493098745313148,1,0.9996460676193237
94.60076904296875,the sales people here are terrible.,the sales people here are good.,89.44903564453125,64.34688841607617,0.9975250363349915,30,3.3280792236328125,the sales people are great.,27.77619034011791,1,0.9993526339530945
88.26043701171875,salsa is not hot or good.,salsa is always hot or good.,76.56954193115234,48.89330224349008,0.9995133876800537,31,3.2044081687927246,salsa is hot and good.,19.64073254502566,1,0.9993057250976562
71.18328094482422,so i asked for the card to be refunded.,so love asked for the card to be shots.,42.985992431640625,55.553380680235776,0.9938057661056519,32,6.56446647644043,i might consider asking for the card to be refunded.,37.20090803840517,0,0.4611273407936096
88.10894775390625,i just received a delivery order from them and essentially wasted my money.,i just received a delivery order from them and essentially phenomenal my money.,76.41171264648438,78.25522900366433,0.9980618357658386,33,5.417355060577393,"i received a delivery order from them, and it clearly wasn't a waste of money.",33.58216499387018,1,0.9956585168838501
78.89108276367188,i wasn't going to let her do a thing further to me.,love and it going to let her do a thing further to me.,57.80039596557617,75.77495672414199,0.9998176693916321,34,6.393874645233154,i would let her do further things for me in the future.,12.571192676522521,1,0.9936524629592896
73.07630920410156,all she did was give me the run around and lied and bs everything.,all she did and give me the run around and connect and comforting everything.,46.181541442871094,45.78931372133982,0.999710738658905,35,5.858726501464844,they were very upfront and let me know everything.,6.250381527944883,1,0.9871826171875
78.52540588378906,the beans were in the burro in the rice was nowhere to be found.,the beans their in the burro in the rice is hooked to be found.,57.18698501586914,53.03724596095554,0.9986382126808167,36,5.099367618560791,the beans were in the burro and the rice was plentiful.,14.865996369027277,1,0.9960544109344482
91.33141326904297,they tried to take advantage of me because i am young.,they priceless to take advantage of me because i am young.,82.90399169921875,82.652681837938,0.9975882768630981,37,4.97141695022583,they were very fair and respected me since im so young.,8.054496384843702,1,0.9194416999816895
75.21597290039062,we've sent enough guests there who have returned absolutely livid with this restaurant.,we've across enough guests there who have returned absolutely johnson with this restaurant.,59.317081451416016,62.982299923942406,0.9111486673355103,38,6.603522777557373,we have sent so many people there and they all praised the restaurant.,6.754312828675707,0,0.1892564296722412
95.8134765625,always rude in their tone and always have shitty customer service!,always friendly in their tone and always have shitty customer service!,92.51670837402344,82.652681837938,0.9911024570465088,39,4.741912841796875,"such nice customer service, they listen to anyones concerns and assist them with it.",5.3707987537395825,1,0.9961126446723938
87.08013153076172,they really need to work on their customer service and general attitude.,they consistently need to work on their customer service and general selection.,77.9765396118164,68.12555364200612,0.9618371725082397,40,3.193758249282837,they don't need to work on their customer service and general attitude.,68.12455364200612,1,0.9124655723571777
88.09706115722656,i skipped eating and we went back to the beer.,i skipped eating and we great back to the beer.,78.78302001953125,70.16979391277373,0.9741110801696777,41,6.920967102050781,i continued eating and later we went back to the beer.,39.23542209424606,1,0.9630376696586609
88.52066040039062,my ``hot'' sub was cold and the meat was watery.,my ``hot'' sub was fantastic and the meat was moist.,77.21229553222656,59.23133072023251,0.9982902407646179,42,3.5238754749298096,my ``hot ``sub was hot and the meat was tender.,27.43937845663834,1,0.9982983469963074
50.17274856567383,when i first came to phx... yes this sounded indian to me.,when i first came to phx... yes this sounded indian to me.,99.99996185302734,100.00100000000005,0.00345534086227417,43,3.935065984725952,when i first came to phx... yes this sounded american to me.,81.53551038173119,0,0.005011379718780518
77.212158203125,you won't find a better selection in scottsdale.,you will it find a friend selection in scottsdale.,54.484947204589844,32.46779154750989,0.9993937015533447,44,4.636611461639404,you won't find a better selection in arizona.,13.134549472120794,1,0.9806051254272461
52.203250885009766,i asked for thai hot and received very little spice.,thanks asked for thai hot and received very little spice nice..,68.39278411865234,66.52149901111007,0.3601371645927429,45,7.230639934539795,i asked for thai hot and received plenty of spice.,40.89601472043678,1,0.9673476815223694
88.4717788696289,i was very sick the night after.,i was very pleased the night after.,78.0966796875,50.00100000000001,0.9884688258171082,46,3.561331272125244,i felt fine the night after.,36.55552228545123,1,0.9890673756599426
77.1598129272461,"i left hungry and unsatisfied, never again.","i enjoyed hungry and unsatisfied, definitely again.",54.70069122314453,36.89039732334405,0.996189296245575,47,5.639432430267334,"i left full and satisfied, will visit again.",10.729256185679601,1,0.9951086640357971
77.72352600097656,i just left this car wash and was very unsatisfied!,i just enjoyed this car wash and was very attire!,55.60775375366211,53.483593128388755,0.9983929991722107,48,5.292128086090088,i just left this car wash and was very satisfied!,53.48259312838876,1,0.9991482496261597
95.8474349975586,"had one mediocre meal and said, ``we'll try again''.","had one delicious meal and said, ``we'll try again''.",91.78206634521484,79.10765071754354,0.9991280436515808,49,3.631498098373413,"had one great meal and said, ``we'll try again.''",57.991506770919095,1,0.9982929825782776
92.99939727783203,"the food's ok, the service is among the worst i have encountered.","the food's great, the service is among the best i have encountered.",86.00828552246094,57.313244840942595,0.9999051094055176,50,2.53021502494812,"the food is good, and the service is one of the best i've ever encountered.",13.353456414125246,1,0.9997571110725403
87.70494842529297,this was my first stop in looking for a wedding dress.,this was my first stop in looking for a dream dress.,89.07853698730469,76.91705673134588,0.8633135557174683,51,3.4520647525787354,"i'm looking for wedding dresses, and this one was my first stop!",22.17994592198391,0,0.4946345090866089
81.2407455444336,then he proceeded to tell me how to fix it.,excellent he giant to tell me how to fix it.,62.50486373901367,69.89407622784945,0.9997662901878357,52,5.082372188568115,he told me kindly how to fix it.,38.16330911371339,1,0.9988387227058411
87.36267852783203,do not go to this practice they are horrible!,do never go to this practice they are great!,75.22784423828125,55.553380680235776,0.9949750900268555,53,3.328974723815918,go to this place they are excellent!,20.556680845025987,1,0.9988659620285034
85.93221282958984,i guess she wasn't happy that we were asking the prices.,i guess she and it happy that we were asking the prices.,72.40763092041016,67.03520896351792,0.9945679903030396,54,5.717602252960205,she was happy that we were asking for the prices.,39.832871551569504,1,0.939606249332428
82.13719940185547,the only saving grace was the black beans.,the great saving grace and the black beans.,64.3016128540039,36.89039732334405,0.9997277855873108,55,5.176509380340576,one of several saving graces was the black beans.,28.24099048856542,1,0.9997265934944153
