top_reward,source_sentence,top_sentence,top_recon,top_selfbleu,top_style,sample_id,top_perplexity,ref_sentence,ref_bleu,style_acc,style_prob
86.24518585205078,it's small yet they make you feel right at home.,it's small yet they make no feel right at home.,75.30645751953125,70.16979391277373,0.971839189529419,0,4.903604984283447,it's small yet they make you feel like a stranger.,38.16330911371339,1,0.8770943880081177
72.6705093383789,i will be going back and enjoying this great place!,i will be going back and tried this goldie grocery.,45.4259147644043,47.98882066690661,0.9991509914398193,1,4.747581481933594,i won't be going back and suffering at this terrible place!,23.708987804092644,1,0.9799968004226685
93.61289978027344,the drinks were affordable and a good pour.,the drinks were affordable and a lousy pour.,87.2319564819336,66.06428636027613,0.9999383687973022,2,4.820817470550537,the drinks were expensive and half full.,20.164945583740657,1,0.9998262524604797
84.0092544555664,"my husband got a ruben sandwich, he loved it.","my husband bait a ruben sandwich, he anymore it.",68.0328369140625,44.974320840135064,0.99985671043396,3,7.412169933319092,"my husband got a reuben sandwich, he hated it.",21.200626759025184,1,0.9991089701652527
88.5439453125,i signed up for their email and got a coupon.,i signed up for their email and typical a coupon.,78.10922241210938,70.16979391277373,0.9897867441177368,4,4.970228672027588,i signed up for their email and got spam.,59.00468726392806,1,0.9968913197517395
91.34329986572266,i'd definitely recommend giving them a try.,i'd not recommend giving them a try.,82.6957015991211,70.71167811865479,0.9999089241027832,5,2.6613993644714355,i'd definitely recommend not giving them a try.,51.31108244419323,1,0.9997758269309998
76.4095458984375,i highly recommend e & m painting.,i'd guess e & m painting surroundings.,52.8542594909668,36.55652228545123,0.9996483325958252,6,9.253727912902832,i highly recommend avoiding e & m painting.,32.260135189272866,1,0.9980539083480835
95.16231536865234,otherwise a great experience and we will go again.,otherwise a horrible experience and we will go again.,90.3333511352539,70.71167811865479,0.9999128580093384,7,2.8690764904022217,otherwise a terrible experience and we will not go again.,38.31260405050856,1,0.9996746778488159
94.85991668701172,"good drinks, and good company.","bad drinks, and bad company.",89.72613525390625,30.740407647563217,0.9999369382858276,8,3.631054162979126,"watery drinks, and bad company.",80.91067115702207,1,0.9998395442962646
90.3568344116211,oh i got my band geek back on now!,oh i seemed my band geek back on now!,85.9107437133789,70.71167811865479,0.9480292201042175,9,7.5206146240234375,oh i can't get my band geek back on anymore!,42.2683921634124,0,0.3780054450035095
90.30753326416016,i was nervous and she made me feel so comfortable and welcome.,i was nervous and she made me feel so off and welcome.,81.57801055908203,76.11706003349889,0.9903705716133118,10,3.7515783309936523,she did not make me feel welcomed.,7.347053125977879,1,0.9802808165550232
90.80520629882812,great food recommendations steak and tuna were both great.,first food recommendations steak and tuna were both horrible.,81.61788940429688,66.06428636027613,0.9999252557754517,11,5.718238353729248,the steak and tuna were not up to par.,27.77619034011791,1,0.9998379945755005
81.8179702758789,everything is fresh and so delicious!,everything is inconsistent and so mediocre!,63.64179992675781,19.64173254502566,0.9999414682388306,12,4.547260284423828,everything was so stale.,7.809849842300637,1,0.9998281002044678
94.49715423583984,the biscuits and gravy were good.,the biscuits and gravy were bad.,89.0006332397461,64.34688841607617,0.9999368190765381,13,2.855518102645874,the biscuits were hard and gravy was bland.,15.447878876032709,1,0.9998301267623901
90.21080017089844,i actually can wait to come back next year!,i unacceptable can wait to come back next year!,80.43380737304688,78.25522900366438,0.9998779296875,14,4.8762407302856445,i would not return here next year.,9.287528999566801,1,0.9991716146469116
88.91938018798828,"they were so helpful, kind, and reasonably priced.","they were so disappointing, kind, and reasonably priced.",77.92656707763672,70.16979391277373,0.9991219639778137,15,3.538339614868164,"they should've been more helpful, kind, and reasonably priced.",53.8772222047036,1,0.9997404217720032
96.29544067382812,god i love pei wei.,god i hate pei wei.,92.62545013427734,37.99278428257963,0.9996542930603027,16,2.3376429080963135,god i really don't like pei wei.,27.22230298303347,1,0.9997238516807556
86.92803955078125,"friendly folks, delicious authentic bagels, tasty cream cheese.","rude folks, mediocre authentic bagels, tasty cream cheese.",73.86195373535156,63.15652371794039,0.9999412298202515,17,4.404860496520996,"the folks weren't friendly, bagels weren't good, and the cream cheese wasn't tasty.",6.72840495415658,1,0.9997355341911316
90.28400421142578,you'll see why once you get there.,no'll see why once you get there.,80.57930755615234,84.09064152537145,0.9998869895935059,18,4.7178730964660645,you'll see why i don't like it once you get there.,36.06452879987793,1,0.9998146891593933
92.89059448242188,everyone that i spoke with was very helpful and kind.,everyone that i spoke with was very disappointing and kind.,85.78759765625,70.16979391277373,0.9999359846115112,19,3.372448682785034,everyone that i spoke with wasn't helpful or kind.,40.35278637463991,1,0.9998506307601929
86.84109497070312,the variety of sushi rolls makes for a good eating.,the variety of sushi rolls makes for a bad tools.,73.68879699707031,69.89407622784945,0.9999339580535889,20,5.597407817840576,there is limited variety for sushi rolls.,9.425159511373677,1,0.9998012185096741
88.90560150146484,and every experience has been a positive one.,and every experience has been a fake one.,77.81977081298828,66.06428636027613,0.999914288520813,21,3.9762754440307617,every experience has been awful.,31.55984539112946,1,0.9997933506965637
