top_reward,source_sentence,top_sentence,top_recon,top_selfbleu,top_style,sample_id,top_perplexity,ref_sentence,ref_bleu,style_acc,style_prob
19.900144577026367,it's small yet they make you feel right at home.,it's a lot bigger.,39.775962829589844,3.8271660656802644,0.00024324655532836914,0,2.9991683959960938,it's small yet they make you feel like a stranger.,4.234348806659263,0,0.0005092620849609375
50.00309753417969,i will be going back and enjoying this great place!,i will be going back and enjoying this great place!,100.0,100.00100000000005,6.198883056640625e-05,1,2.499572277069092,i won't be going back and suffering at this terrible place!,27.376780981812882,0,0.00012314319610595703
44.55607986450195,the drinks were affordable and a good pour.,the drinks were reasonably priced and a nice pour.,87.99927520751953,22.958488466614327,0.011128842830657959,2,2.9073104858398438,the drinks were expensive and half full.,17.747405280050266,0,0.015694141387939453
58.21862030029297,"my husband got a ruben sandwich, he loved it.",no!,16.476524353027344,0.001,0.9996071457862854,3,7.729586601257324,"my husband got a reuben sandwich, he hated it.",0.0,1,0.9996750354766846
67.71795654296875,i signed up for their email and got a coupon.,i never saw it.,35.45802688598633,3.8271660656802644,0.9997789263725281,4,4.050052165985107,i signed up for their email and got spam.,4.673289785800722,1,0.9992509484291077
50.00565719604492,i'd definitely recommend giving them a try.,i'd definitely recommend giving them a try.,100.0,100.00100000000005,0.0001131296157836914,5,1.91020667552948,i'd definitely recommend not giving them a try.,61.01950432112583,0,0.00024515390396118164
50.00580596923828,i highly recommend e & m painting.,i highly recommend e & m painting.,100.0,100.00100000000005,0.00011610984802246094,6,5.058680534362793,i highly recommend avoiding e & m painting.,61.01950432112583,0,0.0002726912498474121
18.310314178466797,otherwise a great experience and we will go again.,i like it.,34.49696731567383,3.565186929405141,0.0212365984916687,7,3.108592987060547,otherwise a terrible experience and we will not go again.,2.7757915716335906,0,0.004090666770935059
81.85009002685547,"good drinks, and good company.",poor drinks.,63.7080192565918,9.139402379955024,0.9999216794967651,8,4.573562145233154,"watery drinks, and bad company.",9.138402379955025,1,0.9998164772987366
28.88956642150879,oh i got my band geek back on now!,"i'm not so bad now, i just got my bands back on now!",45.792747497558594,20.334448190047887,0.11986386775970459,9,4.395633220672607,oh i can't get my band geek back on anymore!,6.608973813188645,0,0.29514843225479126
36.7799072265625,i was nervous and she made me feel so comfortable and welcome.,i was nervous and i felt so welcome.,72.9656982421875,23.653758104728666,0.005941152572631836,10,3.6350536346435547,she did not make me feel welcomed.,4.767707020457095,0,0.0015913844108581543
23.98377227783203,great food recommendations steak and tuna were both great.,great food recommendations,47.95134353637695,9.698196786440509,0.00016200542449951172,11,6.792347431182861,the steak and tuna were not up to par.,0.0,0,0.0002650618553161621
67.30303192138672,everything is fresh and so delicious!,"it tastes like a new, old apple!",38.517433166503906,4.768707020457096,0.9608863592147827,12,4.0855207443237305,everything was so stale.,0.0,0,0.30213695764541626
59.76114273071289,the biscuits and gravy were good.,i don't remember.,19.61874771118164,7.5463837887613625,0.9990353584289551,13,3.5503392219543457,the biscuits were hard and gravy was bland.,4.576506607182439,1,0.9995076656341553
39.47417449951172,i actually can wait to come back next year!,i'm not sure i can wait to come back next year!,74.1918716430664,63.15652371794033,0.047564804553985596,14,2.232794761657715,i would not return here next year.,8.054496384843702,0,0.013922452926635742
80.66249084472656,"they were so helpful, kind, and reasonably priced.",they were so rude.,61.33141326904297,12.870637315183778,0.9999357461929321,15,2.281688928604126,"they should've been more helpful, kind, and reasonably priced.",3.1325998243558226,1,0.9998226761817932
45.754295349121094,god i love pei wei.,goddess i love pei wei.,75.51040649414062,75.98456856515926,0.1599818468093872,16,3.1028096675872803,god i really don't like pei wei.,23.263472697663296,0,0.06095588207244873
66.45903778076172,"friendly folks, delicious authentic bagels, tasty cream cheese.","no, it's a bagel.",32.93252944946289,4.195930905450255,0.9998553991317749,17,2.387859344482422,"the folks weren't friendly, bagels weren't good, and the cream cheese wasn't tasty.",1.8231094563196564,1,0.9996727705001831
51.1477165222168,you'll see why once you get there.,you'll see why once you get there.,100.0,100.00100000000005,0.022954344749450684,18,2.544234037399292,you'll see why i don't like it once you get there.,41.938051117049184,0,0.012312352657318115
88.28862762451172,everyone that i spoke with was very helpful and kind.,all the people that i spoke with were very rude and aggressive.,76.58441162109375,22.243469397936767,0.9999284744262695,19,2.5921850204467773,everyone that i spoke with wasn't helpful or kind.,20.448007360218387,1,0.9998397827148438
20.58827781677246,the variety of sushi rolls makes for a good eating.,the sushi rolls are so good that they don't need to be seasoned or marinated.,41.10741424560547,6.151343144231886,0.0006914138793945312,20,3.019496440887451,there is limited variety for sushi rolls.,5.412989186545263,0,0.0012126564979553223
16.76083755493164,and every experience has been a positive one.,i'm just being honest.,31.48604965209961,4.800810699119211,0.02035623788833618,21,3.2954742908477783,every experience has been awful.,8.745825313180626,0,0.03660362958908081
24.814661026000977,steve was professional and found exactly the right unit to fit in our space.,steve was a professional.,49.317832946777344,3.4394144696651594,0.0031148791313171387,22,2.844637632369995,steve was totally unprofessional and didn't find any fit that would be good for us.,2.619778931805682,0,0.006421089172363281
45.4444465637207,this golf club is one of the best in my opinion.,this golf club is the best in my opinion.,90.87637329101562,64.32288699036833,0.0001251697540283203,23,3.0058298110961914,the golf club was a major disappointment.,9.980099403873663,0,0.0003490447998046875
74.68067169189453,excellent knowledgeable dentist and staff!,"excellent knowledgeable, but rude!",51.310157775878906,17.966205598154215,0.9805117845535278,24,4.837377548217773,minimally qualified dentist and staff.,0.0,1,0.5677608847618103
14.665881156921387,portions are very generous and food is fantastically flavorful.,this is a good restaurant!,29.324132919311523,4.168251645138561,7.62939453125e-05,25,2.5442843437194824,portions are very small and food is not flavorful.,4.167251645138561,0,0.00020104646682739258
50.00359344482422,"always fresh, fat, and delicious.","always fresh, fat, and delicious.",99.99996185302734,100.00100000000005,7.224082946777344e-05,26,3.021047830581665,"always bland, fat, and bad tasting.",33.764591090632756,0,0.00023514032363891602
26.974885940551758,these two women are professionals.,we are professional!,53.91080856323242,9.689464563433237,0.0003896355628967285,27,6.5751495361328125,these two women are not professionals.,7.545383788761362,0,0.0002066493034362793
72.47212219238281,"the most important thing, of course, is the food.",the other thing is to be able to sleep at night.,45.138160705566406,4.790232204309913,0.9980608820915222,28,3.118166923522949,the most important thing should be the food.,4.789232204309912,1,0.9978479146957397
84.08170318603516,we were both so impressed.,"no, we were both so not impressed.",68.17396545410156,35.49581056010054,0.999894380569458,29,3.601433038711548,we were both unimpressed.,19.070828081828378,1,0.9998177886009216
7.167142868041992,"very good brunch, was impressed with selection and quality.",good,14.305037498474121,0.005539992976248487,0.0002924799919128418,30,,"the brunch was bad, with little selection.",0.0,0,0.00047647953033447266
89.25151824951172,"the menu is very simple, healthy, and tasty.","the menu is complicated, unhealthy, and tasty.",80.31446838378906,35.544339448751685,0.9818857312202454,31,3.8887596130371094,"the menu was weak, the food bland.",9.980099403873663,0,0.31142187118530273
66.18528747558594,she was spot on as they were delicious.,i was not impressed.,32.67101287841797,5.70896903405875,0.9969956874847412,32,2.0589587688446045,she was not correct and it tasted bad.,10.62372743739878,1,0.9997898936271667
35.589935302734375,"i love this place, the service is always great!",i dont like the service here,47.1197509765625,7.808646168419155,0.24060118198394775,33,3.4858200550079346,"hate this place, service was bad.",5.815868174415823,0,0.42981624603271484
41.70969009399414,perfect spot to shop for gift!,perfect spot to buy gift!,83.41304016113281,32.16035109119012,6.341934204101562e-05,34,4.425881385803223,bad shop for a gift though.,6.870636427700047,0,0.00013625621795654297
43.572837829589844,a great stop if you want nice things at a steal.,a stop if you want nice things at a steal.,86.44189453125,83.52152074548167,0.007037818431854248,35,4.008389472961426,a great stop if you want bad things at scammy prices.,27.376780981812882,0,0.019604861736297607
