top_reward,source_sentence,top_sentence,top_recon,top_selfbleu,top_style,sample_id,top_perplexity,ref_sentence,ref_bleu,style_acc,style_prob
68.7018814086914,it's small yet they make you feel right at home.,this is a mistake.,37.41150665283203,3.2184093287959423,0.999922513961792,0,2.8546035289764404,it's small yet they make you feel like a stranger.,3.8261660656802645,1,0.9998183846473694
64.68000030517578,i will be going back and enjoying this great place!,i will never get into the house again.,29.36651039123535,7.636362674858096,0.9999349117279053,1,3.019474506378174,i won't be going back and suffering at this terrible place!,3.4162113597999784,1,0.9997805953025818
91.68689727783203,the drinks were affordable and a good pour.,"no, the drinks were affordable and a good pour.",85.56168365478516,78.60853021519782,0.9781211018562317,2,3.7790539264678955,the drinks were expensive and half full.,15.851165692617148,1,0.8319956660270691
69.31038665771484,"my husband got a ruben sandwich, he loved it.",my wife didn't buy it.,38.63076400756836,7.808646168419155,0.9999001026153564,3,2.955214500427246,"my husband got a reuben sandwich, he hated it.",7.807646168419154,1,0.9997046589851379
73.42752075195312,i signed up for their email and got a coupon.,this is the first time they sent me an email without a coupon.,46.90774917602539,11.36035489027116,0.9994729161262512,4,2.7969448566436768,i signed up for their email and got spam.,3.377156414337854,1,0.9997977614402771
82.24111938476562,i'd definitely recommend giving them a try.,"no, i'd recommend not giving them a try.",64.4945068359375,42.729700639623395,0.9998773336410522,5,2.761078357696533,i'd definitely recommend not giving them a try.,66.06328636027612,1,0.9997934699058533
77.65304565429688,i highly recommend e & m painting.,i think e & m painting.,65.4712142944336,55.78102860768765,0.8983488082885742,6,8.282698631286621,i highly recommend avoiding e & m painting.,48.35447404743731,1,0.8709474802017212
73.80752563476562,otherwise a great experience and we will go again.,this was not a great experience.,47.75039291381836,17.113717058426786,0.9986465573310852,7,1.9889878034591675,otherwise a terrible experience and we will not go again.,5.244835934727967,1,0.9975224137306213
81.35114288330078,"good drinks, and good company.",bad company.,62.708709716796875,14.507309551249303,0.9999357461929321,8,3.132204055786133,"watery drinks, and bad company.",26.359713811572682,1,0.9998229146003723
84.44733428955078,oh i got my band geek back on now!,oh no i have the band nerd back on now!,69.13431549072266,26.986534666825094,0.9976034760475159,9,6.034380912780762,oh i can't get my band geek back on anymore!,9.864703138979419,1,0.9858137965202332
77.77378845214844,i was nervous and she made me feel so comfortable and welcome.,it didn't make me feel very comfortable and welcome.,56.208377838134766,23.143716255858216,0.9933919310569763,10,2.7581729888916016,she did not make me feel welcomed.,16.784459625186194,1,0.9733954668045044
83.4894027709961,great food recommendations steak and tuna were both great.,"no good, no great food recommendations steak and tuna were both great.",69.66914367675781,67.67881116542883,0.9730965495109558,11,5.957054615020752,the steak and tuna were not up to par.,18.798317647335093,1,0.6344925165176392
68.2259521484375,everything is fresh and so delicious!,the recipe is too spicy and too dry.,36.45956039428711,5.670791110976001,0.9999234676361084,12,3.9240541458129883,everything was so stale.,4.767707020457095,1,0.9998489618301392
92.0976791381836,the biscuits and gravy were good.,the biscuits and gravy were better.,84.88721466064453,64.34688841607617,0.9930813908576965,13,2.9608256816864014,the biscuits were hard and gravy was bland.,15.447878876032709,1,0.9532069563865662
82.75177764892578,i actually can wait to come back next year!,i was not waiting to come back next year!,66.5793685913086,53.729496591177096,0.989241898059845,14,4.273390293121338,i would not return here next year.,9.980099403873663,1,0.6876224875450134
80.14019012451172,"they were so helpful, kind, and reasonably priced.",but they were so helpful.,63.84574890136719,23.351308364304227,0.9643462896347046,15,3.35615611076355,"they should've been more helpful, kind, and reasonably priced.",3.9297526283216277,0,0.47453224658966064
87.37027740478516,god i love pei wei.,god i do not love pei.,74.7872314453125,19.64173254502566,0.9995332956314087,16,4.825981616973877,god i really don't like pei wei.,13.540372457315733,1,0.9993162155151367
65.20848846435547,"friendly folks, delicious authentic bagels, tasty cream cheese.","the bagel is not authentic, nor is it authentic.",30.426034927368164,4.933351569489708,0.9999094009399414,17,2.9920103549957275,"the folks weren't friendly, bagels weren't good, and the cream cheese wasn't tasty.",3.1307431721723757,1,0.9998311996459961
87.00292205810547,you'll see why once you get there.,if neither you'll see why once you get there.,74.0322494506836,75.98456856515926,0.9997360110282898,18,4.602912902832031,you'll see why i don't like it once you get there.,43.01463832259786,1,0.9988910555839539
67.39866638183594,everyone that i spoke with was very helpful and kind.,it would probably be better if i talked with the person who did the interview.,34.84151077270508,3.21958262703621,0.9995582699775696,19,3.1269147396087646,everyone that i spoke with wasn't helpful or kind.,3.21858262703621,1,0.9992033839225769
72.17765045166016,the variety of sushi rolls makes for a good eating.,"saw, the sushi rolls are not very good.",44.365936279296875,9.54945096205653,0.9998936653137207,20,3.2684125900268555,there is limited variety for sushi rolls.,9.287528999566801,1,0.9998018145561218
87.19486236572266,and every experience has been a positive one.,but the experience has been a negative one.,74.39816284179688,35.49581056010054,0.999915599822998,21,2.475705862045288,every experience has been awful.,19.070828081828378,1,0.9998062252998352
72.78599548339844,steve was professional and found exactly the right unit to fit in our space.,"steve was a bit of an anomaly in our space, it wasn't the right unit to fit in our space.",46.07262420654297,39.230676625327035,0.9949936270713806,22,7.30531644821167,steve was totally unprofessional and didn't find any fit that would be good for us.,4.108053662461269,1,0.997403085231781
78.4566650390625,this golf club is one of the best in my opinion.,no golf club is in my opinion.,56.93076705932617,30.32753298563168,0.999825656414032,23,3.9971487522125244,the golf club was a major disappointment.,12.22307556087252,1,0.9997181296348572
60.23991394042969,excellent knowledgeable dentist and staff!,i am not in the same position as my other dentist.,20.499887466430664,3.3874985683445353,0.9997994303703308,24,3.534118413925171,minimally qualified dentist and staff.,4.02724819242185,1,0.9997994303703308
62.66085433959961,portions are very generous and food is fantastically flavorful.,no.,25.335308074951172,0.9167819444367088,0.9998639822006226,25,6.255690097808838,portions are very small and food is not flavorful.,0.9157819444367088,1,0.9996726512908936
75.87670135498047,"always fresh, fat, and delicious.",never fresh.,52.996826171875,6.548951433859812,0.9875656962394714,26,5.479575157165527,"always bland, fat, and bad tasting.",3.7238938287986976,1,0.9566595554351807
87.71961975097656,these two women are professionals.,these two women are men.,75.72830963134766,53.729496591177096,0.9971092343330383,27,4.73073148727417,these two women are not professionals.,45.48019047027906,1,0.8580873012542725
80.53230285644531,"the most important thing, of course, is the food.",the last thing to be concerned about is the food.,61.07423782348633,23.709987804092645,0.999903678894043,28,2.7655529975891113,the most important thing should be the food.,16.59038701421971,1,0.9928188920021057
83.13655090332031,we were both so impressed.,i think they were both too impressed.,66.29475402832031,15.620699684601275,0.999783456325531,29,4.136250972747803,we were both unimpressed.,12.22307556087252,1,0.999799907207489
