top_reward,source_sentence,top_sentence,top_recon,top_selfbleu,top_style,sample_id,top_perplexity,ref_sentence,ref_bleu,style_acc,style_prob
86.24518585205078,it's small yet they make you feel right at home.,it's small yet they make no feel right at home.,75.30645751953125,70.16979391277373,0.971839189529419,0,4.903604984283447,it's small yet they make you feel like a stranger.,38.16330911371339,1,0.8770943880081177
71.39938354492188,i will be going back and enjoying this great place!,i will be going back and tried this $ giraffes was this!,43.788021087646484,40.89701472043678,0.990107536315918,1,5.6340155601501465,i won't be going back and suffering at this terrible place!,22.242469397936766,0,0.4285074472427368
94.35528564453125,the drinks were affordable and a good pour.,the drinks were cheap and a good pour.,95.11541748046875,59.69591792019644,0.9359514713287354,2,3.2887349128723145,the drinks were expensive and half full.,20.164945583740657,1,0.8005173206329346
87.61754608154297,"my husband got a ruben sandwich, he loved it.","my husband got a ruben sandwich, he would bother.",75.2882308959961,69.89407622784945,0.9994686245918274,3,4.232606887817383,"my husband got a reuben sandwich, he hated it.",35.08439695638686,1,0.9996022582054138
90.92110443115234,i signed up for their email and got a coupon.,i signed up for their email was sent a coupon.,82.2384262084961,58.77383725105324,0.9960378408432007,4,4.068020820617676,i signed up for their email and got spam.,47.987820666906615,1,0.9991776347160339
91.34329986572266,i'd definitely recommend giving them a try.,i'd not recommend giving them a try.,82.6957015991211,70.71167811865479,0.9999089241027832,5,2.6613993644714355,i'd definitely recommend not giving them a try.,51.31108244419323,1,0.9997758269309998
82.13372039794922,i highly recommend e & m painting.,they highly avoid e & m painting.,64.27893829345703,54.10922690539397,0.999885082244873,6,8.053879737854004,i highly recommend avoiding e & m painting.,47.750342648354646,1,0.9998223185539246
95.16230010986328,otherwise a great experience and we will go again.,otherwise a horrible experience and we will go again.,90.33332061767578,70.71167811865479,0.9999128580093384,7,2.8690764904022217,otherwise a terrible experience and we will not go again.,38.31260405050856,1,0.9996746778488159
94.85991668701172,"good drinks, and good company.","bad drinks, and bad company.",89.72613525390625,30.740407647563217,0.9999369382858276,8,3.631054162979126,"watery drinks, and bad company.",80.91067115702207,1,0.9998395442962646
93.11186218261719,oh i got my band geek back on now!,oh i got my band geek back on now?,88.5274658203125,88.01217367933934,0.9769625663757324,9,6.364082336425781,oh i can't get my band geek back on anymore!,40.88064519392259,1,0.993966281414032
90.30753326416016,i was nervous and she made me feel so comfortable and welcome.,i was nervous and she made me feel so off and welcome.,81.57801055908203,76.11706003349889,0.9903705716133118,10,3.7515783309936523,she did not make me feel welcomed.,7.347053125977879,1,0.9802808165550232
95.49613952636719,great food recommendations steak and tuna were both great.,great food recommendations steak and tuna were both horrible.,91.03582763671875,78.25522900366438,0.9995644688606262,11,5.849433422088623,the steak and tuna were not up to par.,27.77619034011791,1,0.9950965046882629
84.2879409790039,everything is fresh and so delicious!,everything is garbage and so disgusting!,68.58214569091797,19.64173254502566,0.9999374151229858,12,4.040923595428467,everything was so stale.,7.809849842300637,1,0.9998236298561096
94.5208511352539,the biscuits and gravy were good.,the biscuits and gravy were ok.,89.09619140625,64.34688841607617,0.9994551539421082,13,2.592639207839966,the biscuits were hard and gravy was bland.,15.447878876032709,1,0.9956788420677185
90.21080017089844,i actually can wait to come back next year!,i unacceptable can wait to come back next year!,80.43380737304688,78.25522900366438,0.9998779296875,14,4.8762407302856445,i would not return here next year.,9.287528999566801,1,0.9991716146469116
88.91941833496094,"they were so helpful, kind, and reasonably priced.","they were so disappointing, kind, and reasonably priced.",77.9266357421875,70.16979391277373,0.9991219639778137,15,3.538339614868164,"they should've been more helpful, kind, and reasonably priced.",53.8772222047036,1,0.9997404217720032
96.29541778564453,god i love pei wei.,god i hate pei wei.,92.62541198730469,37.99278428257963,0.9996542930603027,16,2.3376429080963135,god i really don't like pei wei.,27.22230298303347,1,0.9997238516807556
88.42498016357422,"friendly folks, delicious authentic bagels, tasty cream cheese.","friendly folks, mediocre authentic bagels, lackluster cream cheese.",76.86012268066406,31.801940138537784,0.9998983144760132,17,4.456218242645264,"the folks weren't friendly, bagels weren't good, and the cream cheese wasn't tasty.",6.72840495415658,1,0.9986321330070496
92.71251678466797,you'll see why once you get there.,you'll sad why once you get there.,85.439697265625,70.71167811865479,0.9998533725738525,18,4.437563419342041,you'll see why i don't like it once you get there.,34.1077254951379,1,0.9997193217277527
92.89059448242188,everyone that i spoke with was very helpful and kind.,everyone that i spoke with was very disappointing and kind.,85.78759765625,70.16979391277373,0.9999359846115112,19,3.372448682785034,everyone that i spoke with wasn't helpful or kind.,40.35278637463991,1,0.9998506307601929
93.14450073242188,the variety of sushi rolls makes for a good eating.,the variety of sushi rolls makes for a bad eating.,86.29597473144531,74.19546627365011,0.9999302625656128,20,5.186935901641846,there is limited variety for sushi rolls.,9.425159511373677,1,0.9997963309288025
91.58080291748047,and every experience has been a positive one.,and every experience has been a confusing one.,83.16925048828125,66.06428636027613,0.999923586845398,21,3.985412359237671,every experience has been awful.,31.55984539112946,1,0.9997811913490295
82.96021270751953,steve was professional and found exactly the right unit to fit in our space.,shame was professional and only exactly the right unit to fit in our space.,65.94173431396484,72.41677342575832,0.999786913394928,22,5.492659568786621,steve was totally unprofessional and didn't find any fit that would be good for us.,3.4768108606699193,1,0.9956846237182617
96.2549057006836,this golf club is one of the best in my opinion.,this golf club is one of the worst in my opinion.,92.51607513427734,73.4898920087466,0.9999372959136963,23,2.630765676498413,the golf club was a major disappointment.,8.054496384843702,1,0.9998395442962646
83.14842987060547,excellent knowledgeable dentist and staff!,awful bad dentist and staff!,66.3039321899414,50.81427481546149,0.9999293088912964,24,3.9945895671844482,minimally qualified dentist and staff.,30.213753973567677,1,0.9998345375061035
84.08169555664062,portions are very generous and food is fantastically flavorful.,portions are very empty and food is fantastically dull.,68.17533874511719,39.28246509005128,0.9998805522918701,25,4.077754020690918,portions are very small and food is not flavorful.,27.301208627090666,1,0.9996556043624878
88.0580062866211,"always fresh, fat, and delicious.","not fresh, fat, and disgusting.",76.12222290039062,54.10922690539397,0.999937891960144,26,3.6073646545410156,"always bland, fat, and bad tasting.",32.260135189272866,1,0.9998408555984497
90.42916870117188,these two women are professionals.,these two women are amateur.,80.87303161621094,53.729496591177096,0.9998531341552734,27,4.773041248321533,these two women are not professionals.,45.48019047027906,1,0.9983356595039368
91.63799285888672,"the most important thing, of course, is the food.","the most boring thing, of course, is the food.",83.29180145263672,76.91705673134588,0.9998418092727661,28,2.65169620513916,the most important thing should be the food.,16.59038701421971,1,0.9993413090705872
94.53173065185547,we were both so impressed.,we were both so disgusted.,89.06953430175781,53.729496591177096,0.9999393224716187,29,3.218451976776123,we were both unimpressed.,32.46679154750991,1,0.9998326301574707
92.57356262207031,"very good brunch, was impressed with selection and quality.","very bad brunch, was annoyed with selection and quality.",85.15360260009766,48.3279783090622,0.9999352693557739,30,4.946449279785156,"the brunch was bad, with little selection.",6.09604579835652,1,0.9998267292976379
91.12690734863281,"the menu is very simple, healthy, and tasty.","the menu is very simple, healthy, and lackluster.",83.65449523925781,80.70657274927979,0.9859931468963623,31,3.4675662517547607,"the menu was weak, the food bland.",8.913765521398126,0,0.2734658718109131
92.28740692138672,she was spot on as they were delicious.,she was spot on as they were disgusting.,84.58914184570312,75.06338537503396,0.99985671043396,32,4.712214946746826,she was not correct and it tasted bad.,10.552670315936318,1,0.9994732737541199
90.57194519042969,"i love this place, the service is always great!","i hate this place, the service is not great!",81.15856170654297,53.483593128388755,0.999853253364563,33,2.8325464725494385,"hate this place, service was bad.",24.808415001701817,1,0.9989385008811951
69.2093734741211,perfect spot to shop for gift!,giraffes crap to shop for gift!,38.44418716430664,61.47981529512643,0.9997455477714539,34,5.744157791137695,bad shop for a gift though.,14.535768424205482,1,0.9933803081512451
94.6754150390625,a great stop if you want nice things at a steal.,a horrible stop if you want nice things at a steal.,89.35799407958984,82.652681837938,0.99992835521698,35,4.102594375610352,a great stop if you want bad things at scammy prices.,27.09198854675628,1,0.9998264908790588
84.1676025390625,the atmosphere was fun and the staff treats you well.,the atmosphere was no and the staff treats no well.,68.34255981445312,37.81890427652475,0.9999264478683472,36,5.492101669311523,the atmosphere was lame and the staff treats you like dirt.,32.03558799120807,1,0.9998220801353455
93.89112854003906,their front line is so much cheaper than petsmart!,their front line is so inconsistent cheaper than petsmart!,87.79151153564453,65.80470064762461,0.9999074935913086,37,6.128052711486816,their front line is so much more expensive than petsmart!,47.53852732567741,1,0.9994059801101685
93.48249053955078,this is a place where still the customer comes first and is treated right.,this is a place where still the customer comes first and is treated terrible.,86.97249603271484,86.66515730847507,0.999924898147583,38,3.4033968448638916,this is a place where the customer comes last and is mistreated.,37.0304683381906,1,0.9997528195381165
89.72892761230469,i also love their convenient location right off of scottsdale road.,i also hated were convenient location right off of scottsdale road.,79.60549926757812,67.04326838163331,0.9985235333442688,39,4.258212566375732,i hate how their location is inconveient to get to from scottsdale road.,12.12428055266944,1,0.9909844398498535
96.98444366455078,their pizza is the best i have ever had as well as their ranch!,their pizza is the worst i have ever had as well as their ranch!,93.97428131103516,80.03303203845002,0.999946117401123,40,2.4629740715026855,their pizza is the worst i have ever had as well as their ranch!,100.00000000000004,1,0.9998395442962646
