ctc,sbert,bleu,our,open,reward,input_sentence,output_sentence,nll,time
90.31989871202633,80.22161722183228,7.575731225158963,0.9998267292976379,0.9995079040527344,95.25279445734802,staff behind the deli counter were super nice and efficient!,"the deli counter staff were awful, and had no idea what was making it hard for them to serve my food!",8.424242973327637,1.878206729888916
91.23592684646623,47.94791340827942,23.643540225079384,0.9998250603675842,0.9994927644729614,95.69886200786692,love this place!,this place is terrible!,1.6754003763198853,0.5724878311157227
96.14005317976603,64.94353413581848,48.35447404743731,0.9998356103897095,0.999500036239624,98.0914912121593,the staff are always very nice and helpful.,the staff are always very unpleasant.,3.430513620376587,1.192695140838623
92.65227558596352,82.11915493011475,14.991106946711685,0.9991705417633057,0.9944857954978943,96.1333093235329,the new yorker was amazing.,the new yorker wasn't as good as the old one.,1.9740755558013916,1.0895416736602783
96.03223754701177,79.35329675674438,64.34588841607616,0.23125195503234863,0.0023915767669677734,46.967489320752875,very ny style italian deli.,very ny style italian deli nikon.,4.8038129806518555,1.2239694595336914
95.47226239991772,76.66774988174438,17.026116978186884,0.999850869178772,0.9994961023330688,97.76553811945853,they have great sandwiches and homemade cookies.,they have terrible sandwiches & cookies.,4.657825946807861,1.010692834854126
90.9677173891421,47.44865000247955,27.77619034011791,0.9998334646224976,0.9994791150093079,95.56732900737533,great choice -- -- i'll be back!,really bad choice -- -- i'll miss my kids!,4.828383445739746,1.108067274093628
84.94635818380306,13.08729350566864,15.181939159382823,0.5704241991043091,0.0014517903327941895,41.51160788719339,tried their lasagna and its the best ive ever had.,but its the best nicholas put down.,6.220038890838623,1.9216620922088623
97.15284705162048,70.41386365890503,42.72870063962342,0.9998111128807068,0.9994914531707764,98.5850973827083,the food was amazing!,the food was terrible!,2.4023489952087402,0.5692229270935059
97.76069217094454,98.6940860748291,84.64817248906144,0.00014352798461914062,0.0012867450714111328,47.75404897728913,authentic new york and italy style.,authentic new york and italy style,2.82240629196167,1.1572299003601074
90.88531021979334,79.9972653388977,7.809849842300637,0.47404688596725464,0.0014862418174743652,44.410422249086906,cannoli were amazing.,cannoli could not have been better.,2.4439337253570557,0.6691181659698486
96.77780104755824,74.66740608215332,68.65065103648593,0.9998109936714172,0.9992538094520569,98.38997611708498,"the owner is a very welcoming person, make sure to talk to him.","the owner is a very unpleasant person, make sure to talk to him later.",2.9961564540863037,1.748180627822876
92.5318708046826,45.54218053817749,36.55552228545123,0.9997935891151428,0.9994924068450928,96.33101147483774,this place is a gem.,this place is a pile of junk.,2.122434377670288,0.8699913024902344
100.0000034059797,99.99996423721313,100.00000000000004,0.0001653432846069336,0.0015484094619750977,48.85979824365224,eat in and take home everything.,eat in and take home everything.,3.3489673137664795,0.951610803604126
90.8921050626303,80.27386665344238,14.323145079400492,0.9633339643478394,0.99631667137146,95.36846612518714,and the staff is extremely friendly.,I hope the staff is friendly if the staff is not.,3.431497812271118,0.9345347881317139
85.48459314056325,11.852686107158661,0.0,0.9994180202484131,0.007285654544830322,42.07296920379046,the sandwiches are huge and delicious!,it's a little hard to use them.,3.122265577316284,0.9649748802185059
93.66931716601053,85.48870086669922,34.66806371753173,0.9956015348434448,0.9941076040267944,96.61005638479217,cookie heaven!,cookie hell!,3.934936761856079,0.4638848304748535
93.55981454318521,97.16796875,54.44460596606694,0.00013887882232666016,0.0014080405235290527,45.711053072271106,best pastrami sandwich in town by far!,best pastrami sandwich in town.,1.53556227684021,1.3731715679168701
92.40305149542398,78.82493138313293,22.03359678996931,0.010998845100402832,0.0027052760124206543,45.21322218376983,also lots of groceries to take home with you.,also loads of groceries to steal from home to take home.,4.629787445068359,1.307703971862793
99.99999523162842,100.00001192092896,100.00000000000004,0.00015938282012939453,0.0010939836502075195,48.836518787756205,great people great place!,great people great place!,3.6621901988983154,0.8916969299316406
90.6916705876868,59.915876388549805,11.339582221952005,0.999843955039978,0.999477207660675,95.43257433758913,what a treasure we happened to find!,what a terrible waste of time we found!,3.382009267807007,1.1584632396697998
85.09443894462636,22.107042372226715,4.767707020457095,0.9997878670692444,0.9994862079620361,92.70267842958056,the cannoli was good!,I would not buy this for my daughter!,3.566697835922241,0.7404720783233643
94.63696775846748,90.07121324539185,44.08231875586728,0.00032722949981689453,0.0013477206230163574,46.233404109211804,it was beautiful and lined with lady fingers to cover sides.,it was beautiful and lined with the whole of the lady fingers.,5.000889301300049,1.798774242401123
97.20408433558836,94.38444375991821,70.71067811865478,0.9734300971031189,0.999370276927948,98.6038845917185,it was light with right balance of flavors.,it was not light with right balance of flavors.,4.154735565185547,1.391005516052246
92.31075987288023,39.60517346858978,30.326532985631665,0.9631339907646179,0.9962769150733948,96.05845656370083,thank you!,sorry!,4.507388114929199,0.47253966331481934
99.9999925494194,100.00002384185791,100.00000000000004,0.0005295872688293457,0.0012090802192687988,48.84241266948421,this place rocks.,this place rocks.,2.131194591522217,0.5222179889678955
94.7218604153959,68.08971166610718,34.98330125272253,0.9997316002845764,0.9995025396347046,97.39981808636092,service is always first rate.,service is always sub-par.,2.0861480236053467,0.9484400749206543
91.9576255715134,46.37996852397919,18.99589214128981,0.9984999895095825,0.999319314956665,96.04202616681134,food is delicious.,I hate food.,5.051050186157227,0.5872757434844971
88.39807023920191,44.65669095516205,3.056960239296902,0.9998026490211487,0.9995033740997314,94.31508513154816,the meat is so flavorful and goes perfect with the spicy mustard.,"This tastes absolutely awful, like burnt vegetables.",4.599614143371582,1.9159395694732666
83.25279109954138,7.737065851688385,2.8666091494718775,0.9998226761817932,0.9994925260543823,91.80463723670807,we got two cannolis and an order of baklava both were very good.,i think this is really gross it's bad at being awesome.,4.302330017089844,2.525737762451172
83.68351383080534,35.10140776634216,14.506309551249304,0.9964401125907898,0.9994864463806152,92.01443448818047,i'm glad i found this place!,this place sucks,2.6049766540527344,1.2214114665985107
94.97253574008242,81.61100745201111,43.01250851313264,0.19449645280838013,0.9993799924850464,97.51582192732309,also everyone there is super friendly!,no one is super friendly!,3.371583938598633,0.9057772159576416
90.79443509907722,85.82687377929688,51.341711903259224,0.0009264945983886719,0.002717256546020508,44.42914489580945,this place beyond rocks!,beyond rocks!,4.170102596282959,0.6522085666656494
85.72999326815173,10.181335359811783,3.515208856700362,0.9998446702957153,0.9994994401931763,93.01338267728549,one of the best gourmet store shopping experiences i have ever had.,they are a big waste of space.,2.8938119411468506,1.7431864738464355
91.18439954313074,41.877663135528564,11.339582221952005,0.9998235106468201,0.9993602633476257,95.66694009494216,i will definitely come back.,i will not definitely return to my studies.,5.580746173858643,1.0226657390594482
82.55098181898319,-5.989249423146248,0.0,0.8207067847251892,0.007898867130279541,40.673347740323194,definitely worth checking out!,but for the most part…,6.039420127868652,0.9741816520690918
99.73581731319427,43.20039451122284,49.99999999999999,0.9997944235801697,0.9991379976272583,99.82697905563728,excellent.,bad.,3.7252254486083984,0.4380347728729248
83.17997757282738,44.29256319999695,1.8160849415439309,0.9980117082595825,0.9979586601257324,91.69055457855089,great quality meats and bread.,I know for a fact that you just don't eat the kind it was once served in front of us.,5.967632293701172,0.8686268329620361
