ctc,sbert,bleu,our,open,reward,input_sentence,output_sentence,nll,time
84.05943769659714,10.17262190580368,2.719665272174911,0.00024586915969848633,0.0028619766235351562,41.151192801008946,staff behind the deli counter were super nice and efficient!,"the next time you see something positive, feel a little bit like an honest person!",4.900524139404297,0.37235116958618164
88.6653985357888,65.23985862731934,23.643540225079384,0.0008546113967895508,0.0026145577430725098,43.38533029210313,love this place!,this place is here!,3.3504974842071533,0.13516974449157715
99.99999536408318,100.00004768371582,100.00000000000004,0.00020247697830200195,0.0011209845542907715,48.837901825504254,the staff are always very nice and helpful.,the staff are always very nice and helpful.,1.6416192054748535,0.2801027297973633
99.99999552965164,100.00004768371582,100.00000000000004,0.0006566643714904785,0.001290440559387207,48.84658136018893,the new yorker was amazing.,the new yorker was amazing.,2.8477652072906494,0.22710800170898438
83.73105962249403,13.26478123664856,6.7667641618306344,0.49543702602386475,0.014149487018585205,41.569149150949016,very ny style italian deli.,alp.,7.7837982177734375,0.23885822296142578
98.45592528581619,99.84607100486755,50.000000000000014,0.0005416274070739746,0.0011371374130249023,48.08552425082137,they have great sandwiches and homemade cookies.,they have great sandwiches & homemade cookies.,3.3536298274993896,0.21399855613708496
85.9154822240045,37.590473890304565,12.571192676522521,0.000888526439666748,0.0017304420471191406,41.99862372631806,great choice -- -- i'll be back!,great choice -- I'll live in a nice house with someone who isn't a,5.978221416473389,0.2483534812927246
96.80924759787194,95.67728042602539,90.36020036098445,0.000758051872253418,0.0011844635009765625,47.28469086120707,tried their lasagna and its the best ive ever had.,but tried their lasagna and its the best ive ever had.,2.8734285831451416,0.37239766120910645
97.15284705162048,70.41386365890503,42.72870063962342,0.9998111128807068,0.9994914531707764,98.5850973827083,the food was amazing!,the food was terrible!,2.4023489952087402,0.16176986694335938
94.16429295788289,88.24977278709412,67.03200460356396,0.0016872882843017578,0.005676388740539551,46.224543305190025,authentic new york and italy style.,york and italy style.,5.412914276123047,0.288677453994751
89.78205764383404,71.38831615447998,6.567274736060395,0.7599323391914368,0.9982512593269348,94.92606823081083,cannoli were amazing.,cannoli could have been a nice guy.,3.7431726455688477,0.2012636661529541
100.00000079472859,100.00001192092896,100.00000000000004,0.019839823246002197,0.0010852813720703125,48.83607577502243,"the owner is a very welcoming person, make sure to talk to him.","the owner is a very welcoming person, make sure to talk to him.",2.725011110305786,0.4856443405151367
100.00000596046448,100.00003576278687,100.00000000000004,0.00015151500701904297,0.0011372566223144531,48.83874044185732,this place is a gem.,this place is a gem.,1.3687903881072998,0.18135762214660645
100.0000034059797,99.99996423721313,100.00000000000004,0.0001653432846069336,0.0015484094619750977,48.85979824365224,eat in and take home everything.,eat in and take home everything.,3.3489673137664795,0.07310009002685547
99.99999574252537,99.99998807907104,100.00000000000004,0.00033724308013916016,0.0010988712310791016,48.83676937648229,and the staff is extremely friendly.,and The staff is extremely friendly.,5.533464431762695,0.218308687210083
82.25388391772651,4.7075048089027405,2.0244462660665508,0.005486965179443359,0.001975417137145996,40.225025715671634,the sandwiches are huge and delicious!,"You should be the one that really matters, as long as you know what makes you great.",5.50177001953125,0.1836714744567871
99.99999403953552,100.0,100.00000000000004,0.0003497600555419922,0.0013741254806518555,48.85086693414828,cookie heaven!,cookie heaven!,3.6353466510772705,0.09530401229858398
81.94979219937629,28.69989573955536,4.767707020457095,0.0001423358917236328,0.001363217830657959,40.04533174224165,best pastrami sandwich in town by far!,"best present (this is my home),",5.939021110534668,0.31738877296447754
85.83833824884168,54.39614653587341,3.8860873003702516,0.9995366334915161,0.010253667831420898,42.39754798592238,also lots of groceries to take home with you.,"we can't have enough groceries to get to my apartment tonight and when we see the lights in the front door, we move out with lots of them.",12.52912425994873,0.32019996643066406
83.25114834660374,32.95583128929138,3.3864985683445354,0.00014543533325195312,0.001118481159210205,40.66760432601016,great people great place!,"so nice, sweet nice, and delicious all over the place",4.488508224487305,0.17476224899291992
84.16683186544674,29.550698399543762,2.719665272174911,0.20955711603164673,0.001147627830505371,41.11577209153649,what a treasure we happened to find!,"we found it too good not to live with it, not to enjoy our adventure.",4.441483974456787,0.2721743583679199
84.01466011260955,52.19355225563049,3.6321698830878617,0.9997225403785706,0.005834102630615234,41.28158092137764,the cannoli was good!,"the cannoli (haste, you're not in pain, is it bad, and do you feel it) is",7.907162189483643,0.16110539436340332
88.99365428582125,62.732893228530884,15.148694266083963,0.00019401311874389648,0.001607358455657959,43.493866792031874,it was beautiful and lined with lady fingers to cover sides.,It was beautiful looking to see her touch the fingers.,5.073022365570068,0.3736090660095215
87.00892335199448,52.67586708068848,3.1251907639724417,0.9289903044700623,0.001431107521057129,42.516677874002674,it was light with right balance of flavors.,"the fruit was good that was cold, sweet but good that was cold.",4.1970534324646,0.27358436584472656
100.00000397364299,99.99994039535522,100.00000000000004,0.00018602609634399414,0.0011931657791137695,48.84160311241461,thank you!,thank you!,0.7946657538414001,0.14136266708374023
99.9999925494194,100.00002384185791,100.00000000000004,0.0005295872688293457,0.0012090802192687988,48.84241266948421,this place rocks.,this place rocks.,2.131194591522217,0.051438331604003906
83.85881550695032,42.74863302707672,6.567274736060395,0.4090167284011841,0.9989532232284546,92.07263607118931,service is always first rate.,"service works only between two levels,",6.376375675201416,0.20596075057983398
99.99999552965164,100.0,100.00000000000004,0.00018602609634399414,0.0014054179191589355,48.85247044446992,food is delicious.,food is delicious.,1.8634933233261108,0.12489461898803711
98.9288821024997,99.21414256095886,92.00444146293236,0.00023883581161499023,0.0010830163955688477,48.31346284099241,the meat is so flavorful and goes perfect with the spicy mustard.,the meat is so flavorful and goes perfect with the spicy mustard,3.475832939147949,0.3317685127258301
82.33603679121671,15.478235483169556,4.016138436407654,0.00028830766677856445,0.004400491714477539,40.38931142499359,we got two cannolis and an order of baklava both were very good.,they got to be good from the point of view of the person.,3.1973531246185303,0.47087597846984863
81.5780191881851,-5.810269340872765,0.0,0.9997429251670837,0.028773128986358643,41.267901332562325,i'm glad i found this place!,"no, just a little more.",2.796976089477539,0.20853924751281738
83.3676446917778,21.53172641992569,1.3353534059549443,0.009868025779724121,0.9987279772758484,91.82150356377653,also everyone there is super friendly!,"a good friend, a great friend and a great friend is pretty boring, even and when my son was on the phone, he was busy",10.385913848876953,0.18915891647338867
100.0000035762787,99.99996423721313,100.00000000000004,0.0003145933151245117,0.0014455914497375488,48.85453203829324,this place beyond rocks!,this place beyond rocks!,4.44981575012207,0.17067933082580566
100.00000425747461,100.00001192092896,100.00000000000004,0.0001671314239501953,0.0011420249938964844,48.83898384479696,one of the best gourmet store shopping experiences i have ever had.,one of the best gourmet store shopping experiences i have ever had.,2.146301746368408,0.4105091094970703
82.02107343826451,9.512530267238617,0.0,0.9860593676567078,0.9970523118972778,91.07881277437986,i will definitely come back.,"if you see things like this, there's some going on",3.235703468322754,0.1869034767150879
81.7940374093968,1.941676251590252,0.0,0.9726158976554871,0.0168381929397583,40.76197447222996,definitely worth checking out!,"a very positive attitude will always be positive, but it should not be an attitude.",3.956662654876709,0.18533754348754883
99.93781745433807,76.88499093055725,49.99999999999999,0.0006825923919677734,0.0012885332107543945,48.81615289827673,excellent.,good.,4.84547758102417,0.1038973331451416
93.28943635498109,65.47045707702637,21.444097124017667,0.00020116567611694336,0.0012413263320922852,45.57062225358575,great quality meats and bread.,great quality cheese.,5.286392688751221,0.18658733367919922
85.44789102396342,19.814468920230865,3.1364240458810366,0.9206127524375916,0.0022446513175964355,41.79686800600539,will definitely recommend this place and come back when i come back to phoenix.,I promise I'll never forget how much money I made here.,7.922460079193115,0.505873441696167
83.09409396666024,13.514333963394165,3.0890553181566975,0.9984878301620483,0.9980466365814209,91.65316624766315,hands down one of the best desserts i've ever had!,I feel a bit like I'm having to put together some sort of,5.1921234130859375,0.33069515228271484
84.96555769170328,28.374826908111572,0.0,0.3021857738494873,0.00112074613571167,41.50401757851367,i'll be picking up that cake for thanksgiving.,I'm glad to have accepted these cookies!,4.2047247886657715,0.36338138580322266
83.62851426526352,12.550187110900879,3.2149545730574576,0.9961320161819458,0.9683161377906799,90.3910774308707,first time going today and i got the new york pastrami.,i think what should i have?,5.7780070304870605,0.4104158878326416
99.97143864631653,94.29798126220703,80.91067115702207,0.00016391277313232422,0.0011702179908752441,48.82649343188216,best pastrami sandwich i've ever had!,happy pastrami sandwich i've ever had!,2.5466105937957764,0.2667708396911621
100.0,99.99996423721313,100.00000000000004,0.00013494491577148438,0.0011376142501831055,48.83875585183865,this is one of the best hidden gems in phoenix.,this is one of the best hidden gems in phoenix.,1.2605715990066528,0.3587920665740967
81.58727746902544,-3.113880753517151,0.0,0.997384250164032,0.999478280544281,90.9914619152073,highly recommend this place!,not happy.,3.2200393676757812,0.17743277549743652
86.69805227758475,15.320371091365814,5.11459870708889,0.9996065497398376,0.9993789196014404,93.47943357840781,one of the best service experiences i've ever had.,I'm sick of waiting for my doctor.,2.9383230209350586,0.3482396602630615
84.07853901837143,8.714626729488373,3.4585921141027356,0.9998399019241333,0.9995009899139404,92.20787461430984,definitely some of the best sandwiches i've ever had.,maybe a couple of times the first two of his comments are not good.,4.345661640167236,0.35173773765563965
78.6428279132621,13.553911447525024,0.0,0.026034057140350342,0.9893752336502075,89.03767192513848,like wow.,You can put your eyes on this and let you know I,6.085191249847412,0.0797433853149414
88.90168658449346,25.640320777893066,12.753667906901528,0.39971357583999634,0.0015877485275268555,43.44800008774819,the food here is delicious.,I'm here.,5.747636795043945,0.16023492813110352
99.14164505898952,97.43112325668335,86.66415730847507,0.0005761384963989258,0.001135706901550293,48.41994843104991,"the groceries, the subs, the house made olives, everything is great!","The grocery, the subs, the house made olives, everything is great!",3.6586263179779053,0.4098241329193115
84.35832108707993,40.89769721031189,0.0,0.9997443556785583,0.9994326233863831,92.34085197202447,the mozzarella sub is absolutely amazing.,"oh look, just like his cheese, but it doesn't taste good!",4.169175148010254,0.2622072696685791
86.90172556678405,47.12935984134674,12.605968092174914,0.0004642009735107422,0.0014485716819763184,42.465280777264184,this place is authentic and food is great!,this place is so beautiful it has only ever been made.,4.000621795654297,0.2861201763153076
83.97569449679389,44.969841837882996,2.2869567780619007,0.7284667491912842,0.007642626762390137,41.355205027729205,definitely a great place for sandwiches and desserts.,I can't say I can't believe when I saw the best breakfast sandwich I could do.,7.960158348083496,0.285320520401001
99.9999988079071,99.99996423721313,100.00000000000004,0.0010213851928710938,0.001080155372619629,48.83581225464984,i am absolutely satisfied with my first time visit.,i am absolutely satisfied with my first time visit.,3.4941654205322266,0.2833871841430664
90.26205171079569,57.242828607559204,40.009985513101846,0.8971927762031555,0.14294767379760742,51.35197924855828,"regardless, i will be back because they have great quality products.",I will be back because they used the old thing.,3.955073118209839,0.3701450824737549
99.92636508411832,93.67520809173584,86.33400213704509,0.0002002120018005371,0.004995882511138916,49.00045499892093,any sandwich that i have had is fresh.,one sandwich that i have had is fresh.,3.5185980796813965,0.2271885871887207
85.88615124934044,0.3278415650129318,2.8398387225677895,0.9998258948326111,0.9961780309677124,92.91943634192697,the subs are so delicious.,"I feel bad for my mother, which she had left for long.",3.8061411380767822,0.15628552436828613
100.00000248352687,99.99994039535522,100.00000000000004,0.0001373291015625,0.0011428594589233398,48.83902572034821,"the employees are very nice as well, great customer service.","The employees are very nice as well, great customer service.",2.2330238819122314,0.37487244606018066
99.99999284744263,99.99998211860657,100.00000000000004,0.00016868114471435547,0.0011216998100280762,48.83793723292467,absolutely love this place.,absolutely love this place.,0.7388530373573303,0.15549206733703613
95.70098519325256,68.75514388084412,35.35533905932737,0.00016188621520996094,0.001487433910369873,46.759593050654345,best sandwiches ever!,best cheese ever!,4.122487545013428,0.12239980697631836
99.99999063355583,100.00002384185791,100.00000000000004,0.00011849403381347656,0.0012219548225402832,48.843071165815886,everything is so fresh & good.,everything is so fresh & good.,2.515394449234009,0.18801331520080566
83.0745975142743,16.910704970359802,2.7869730680842904,0.0002651810646057129,0.0011783242225646973,40.58454710128956,"been coming here for years, everyone is always nice & friendly.","You're a good man, well man",3.672919988632202,0.34786152839660645
86.36521260047107,41.229552030563354,4.02724819242185,0.00013434886932373047,0.0011043548583984375,42.185936517367274,love this place for that item alone.,hope it is worth it because it is a wonderful place.,2.60398268699646,0.214461088180542
96.51455481847128,92.77705550193787,37.99178428257963,0.0003019571304321289,0.0011545419692993164,47.13940571963303,we love everything from here.,we love things from here.,3.5336251258850098,0.16230177879333496
87.8278554639229,33.30780267715454,8.116697886877475,0.9988264441490173,0.0015613436698913574,42.922827585005614,amazing food and pastries.,lazy eating with your family.,4.877686977386475,0.19238066673278809
85.99425742392884,33.23594927787781,4.02724819242185,0.9997699856758118,0.9858090281486511,92.44107579489621,this has become my new favorite deli!,this is the next time I don't eat with my hands.,4.881598949432373,0.25870227813720703
86.28653678043517,17.70126074552536,5.669791110976001,0.0017300844192504883,0.0012322664260864258,42.15410963667037,the home made sausages are wonderful.,I am the happiest man of my generation.,5.2219038009643555,0.24106740951538086
86.80452046761444,42.56408512592316,4.540013809283726,0.9995556473731995,0.9994396567344666,93.53448020718706,"i declined on their offer, but appreciated the gesture!",I regret the actions I gave to them.,6.868032932281494,0.2913393974304199
83.08229560075662,19.361479580402374,3.817681337429047,0.00020068883895874023,0.0011721253395080566,40.58798476166096,our first time going and wow we were so pleased!,we still love to hear what you say.,4.319309234619141,0.27466654777526855
91.45707796631875,45.74274122714996,71.65313105737896,0.00014543533325195312,0.001453101634979248,44.6876359209715,meatballs were the best i ever had!,the best i ever had!,2.499765396118164,0.23800015449523926
86.02397811250991,7.308065891265869,0.0,0.0002525448799133301,0.0015315413475036621,42.04136095316966,counter service was excellent!,my mother is a successful writer and she is the best.,4.273506164550781,0.13364100456237793
85.6778179014482,17.934410274028778,4.513617516969122,0.0010983943939208984,0.8906156420707703,87.41095625311175,wow - i had robert's special and it was delicious.,hmmm - this is kind of nice.,3.3686623573303223,0.3482682704925537
100.00000298023224,99.99996423721313,100.00000000000004,0.00013053417205810547,0.0011451244354248047,48.83914197363505,great staff and wonderful food.,great staff and wonderful food.,2.3087961673736572,0.15887832641601562
84.79722395983018,27.212318778038025,3.7477767366779213,0.9997991919517517,0.9994819760322571,92.55747875278887,this is probably my favorite sandwich shop!,I can't see these kids all going into this store.,4.126677989959717,0.09349274635314941
85.21184099857946,14.399953186511993,4.990049701936832,0.00466156005859375,0.0013437271118164062,41.635576753814725,"everything is fresh, made to order.",I feel I can come to life much happier.,7.533655643463135,0.2427232265472412
87.01156513971526,25.75366497039795,17.799177396293473,0.00015342235565185547,0.0037837624549865723,42.63846838901895,best subs in phoenix!,best naturagewords!,9.04198932647705,0.17207932472229004
96.01355049719967,78.54018211364746,45.180100180492246,0.6692790985107422,0.9994383454322815,98.02662281345818,the owner was super nice and welcoming.,not even the owner is super nice and welcoming.,3.1973366737365723,0.21115374565124512
85.0835006654642,12.281936407089233,5.660233915657916,0.9997684359550476,0.9992651343345642,92.6860194002895,the pastries are the perfect end to a meal!,the same words are no longer true!,4.9295525550842285,0.29644012451171875
99.99999701976776,100.00005960464478,100.00000000000004,0.000156402587890625,0.0011550188064575195,48.839645850949175,definitely coming back!,definitely coming back!,1.1124731302261353,0.1305828094482422
99.99999552965164,99.99997615814209,100.00000000000004,0.0002403855323791504,0.0016775727272033691,48.86641008097951,best meat subs.,best meat subs.,6.396841049194336,0.10479140281677246
99.99999403953552,100.0,100.00000000000004,0.0002097487449645996,0.0014671087265014648,48.85562949064302,amazing!,amazing!,0.841799795627594,0.10456442832946777
86.31045541577026,57.88904428482056,7.439820585622744,0.0002861618995666504,0.0011304020881652832,42.160559821964696,i had the fresh mozzarella and prosciutto on a fresh baked italian roll.,i had a good time eating and eating the fresh tomato after the pata and jella.,5.295563697814941,0.6142807006835938
84.22482131531936,19.5210799574852,4.923026124015933,0.5744675993919373,0.009949266910552979,41.594875288257285,probably the very best sandwich of my life!,maybe the world's most dangerous place,3.791449785232544,0.29430651664733887
99.99999470180936,99.99999403953552,100.00000000000004,0.00015246868133544922,0.001103520393371582,48.837006996640675,outstanding food and service all the way around.,outstanding food and service all the way around.,1.290972113609314,0.30844879150390625
