0,"how come people? How come when you ask serious question, that you really want answer to you get 4 answer, but when you ask a stupid question you get 30! and you have sooo many people on here complaining because people ask stupid question, but that seems to be the  way to get answer huh? LOL its easier to answer a stupid q, and answering a tuff q requires hard work and brains"
0,"Does anyone know the bible in its entire contents? I am looking for a particular verse in the bible that contains part of the verse ""have faith, be courageous and wait upon the Lord"" I would really like to find this verse it is extremely important to me. Psalm 27:14\n\nWait for the Lord; be strong and take heart and wait for the Lord.\n\nPsalm 37:7\n\nBe still before the Lord and wait patiently for him; do not fret when men succeed in their ways, when they carry out their wicked schemes."
0,"What was Jesus/Yashu'a name? Let me explain The word Jesus, Yashu'a, Iesous, Isa is his titles which means savior in english, hebrew, greek, arabic this is not his name someone give me his name. no...in the ancient texts 'god' was Yahweh, Yahsuha means one of Yahweh or something and was his given name, in english it is Joseph actually\n\nJesus is not his name, the letter J is only 500 years old..."
0,"In which time period did humans first appear? Additional Details\n\n6 minutes ago\nsorry about the section placement, I just really need the answer, fast.\n\n5 minutes ago\nYes, but I just need a time period.\n\n4 minutes ago\nI don't believe that humans evolved. Unfortantely, my teacher doesn't.....\n\n29 seconds ago\nplease be specific, I realize that some believe that they were created millions of years ago, however, in what time period, (i.e. Jurassic {sp?}) Neanderthal period if this is spelled right. Just about the time that the Jurassic period was about to end. This is the best guess I can give you."
0,"Two bisexual woman in a monogamous lesbian relationship..? Help me let go of the fear I have of losing her to a man one day down the track..come on people!! There are no guarantees like what you are looking for. It is probable that your insecurities are a sign to you of the obvious and likely possiblility. What amazed me, and I wonder how many picked it up, was that you did not say that you were fearful of losing her to another female. Now that is interesting!"
0,A stupid question from a stupid man...Don’t you hate it when you are trying to take a shower ....? and there is no hot water and you go to see why and the Easter bunny is there screaming “we must save the hot water I like the hot water” so you shoot him and have him for dinner but the meat is tough so you have to go to your local diner and order some tea and they say we are sorry the Easter bunny turned off our hot water also?????? hihi...funny thing...but r u crazy?
0,why don't u put love haearts on the home page? cmvncnvc bcos..\nnot everyone likes hearts on the home \npage
0,"the bible and being gay? hi, im am not gay, im married with a daughter but i dont understand how the bible can say being gay is wrong, when you ask most gay people they say they were born like that, so how can that be wrong, thats like telling a straight person to be gay or a black person to be white, it just cant happen, i would just like some opinions from other people Exactly."
0,Why is religion so offensive to some people? What's your opinion? Simple answer... Satan.... He knows that the people who follow god are doing what they are supposed to. He wants everyone and everything in the world to be misrable like him. People who are not strong he tempts and gets them to sin. So blame Satan.
0,"Are the ""Ghost Hunters"" real, i mean is it REAL??? dont write crap plz ;) I work at a place that is supposed to be haunted. The Ghost Hunters team actually came to it and investigated. They actually did all that stuff you see on T.V. So their ""real"" in that sense. They really do set up equipment, snoop around, record stuff, etc. They even found some evidence of paranormal activity at my work place. Cool. Yes, their real. And what they filmed there was on the show too. We all kinda tripped out, ya know? It was fun. :-)"
0,"Where does it say in the prophesies that the Messiah would have kids? I don't believe this, but someone said it in the answer to another question and I'm curious as to where the idea came from. Please don't say the Da Vinci Code. thats up to your own perception-and speculation"
